t,dr_x,dr_y
1790035691.398827,-3.575353433065298e-05,-0.0025622047649220903
1790035691.4191957,-3.727923708027368e-05,-0.0026737049853404068
1790035691.439628,-3.883885846144838e-05,-0.0027879514835952844
1790035691.4590485,-4.034551380536452e-05,-0.0028987161430673158
1790035691.4797795,-4.197887410138541e-05,-0.003019440714071178
1790035691.4995124,-4.355756656538707e-05,-0.003136604598728836
1790035691.5188818,-4.51311511875274e-05,-0.003253783813084787
1790035691.5395305,-4.683208073197693e-05,-0.003381176667510558
1790035691.560137,-4.8552222247269184e-05,-0.0035107720810460476
1790035691.5868802,-5.0827961031503285e-05,-0.003683110469274755
1790035691.5972793,-5.171979321719122e-05,-0.003750748025091583
1790035691.6223922,-5.390904585142067e-05,-0.0039176971775417655
1790035691.6425416,-5.568757157143189e-05,-0.004053977803726343
1790035691.6624968,-5.746508404934695e-05,-0.004191240734547119
1790035691.682986,-5.929910060640953e-05,-0.004334606752543512
1790035691.7023697,-6.10435161219604e-05,-0.004472415616884305
1790035691.722654,-6.287740404297634e-05,-0.0046190188210612805
1790035691.7423298,-6.46677092460059e-05,-0.004763473844214852
1790035691.761258,-6.640283947783373e-05,-0.0049045220928704125
1790035691.7813225,-6.826056870435002e-05,-0.0050563698527058476
1790035691.801469,-7.014614435647254e-05,-0.005211178115523222
1790035691.8366313,-7.350235523116077e-05,-0.005488463886113475
1790035691.8409438,-7.391486279863378e-05,-0.005522578520155651
1790035691.861571,-7.590383331628838e-05,-0.005688200856057465
1790035691.880591,-7.775123545762705e-05,-0.005843004198221495
1790035691.9006069,-7.971326480921713e-05,-0.006008227795226821
1790035691.9206803,-8.170023569833128e-05,-0.0061762564481974815
1790035691.9402945,-8.365914198620055e-05,-0.006342669279829016
1790035691.9607875,-8.572936123537884e-05,-0.006518966933894573
1790035691.9815204,-8.784752744963251e-05,-0.006699806102333473
1790035692.0005996,-8.981869037324354e-05,-0.006868309044377544
1790035692.021252,-9.198084976301811e-05,-0.007053138484687009
1790035692.041197,-9.409718453956255e-05,-0.007233913561576243
1790035692.0610456,-9.622939643425413e-05,-0.0074160717480689815
1790035692.088419,-9.921928396611893e-05,-0.007671587461140812
1790035692.4619794,-0.00014710394715098944,-0.011960567199362043
1790035692.4626772,-0.0001471934255827134,-0.01196858227501021
1790035692.4635787,-0.00014730906331140783,-0.011978940543893623
1790035692.4642854,-0.00014739974435112212,-0.011987063440712143
1790035692.4649465,-0.000147484600965043,-0.011994665371756625
1790035692.465496,-0.00014755514883091388,-0.012000986034959402
1790035692.4658144,-0.0001475960126429301,-0.012004647383882789
1790035692.4664898,-0.00014768274623358878,-0.012012419721673379
1790035692.4832616,-0.00014984340097596414,-0.012207018072092717
1790035692.5033064,-0.00015243834714733385,-0.012441886740036935
1790035692.5227327,-0.00015496901066200012,-0.012671666933186814
1790035692.542536,-0.0001575649654133125,-0.012908158929881982
1790035692.562663,-0.00016021991845067672,-0.013150842526429288
1790035692.5840328,-0.0001630628470297673,-0.01341112100454242
1790035692.6024125,-0.0001655258777011065,-0.01363690552091791
1790035692.6225834,-0.00016825258162670985,-0.01388702580517222
1790035692.6419735,-0.00017089025870290677,-0.01412963588910101
1790035692.66229,-0.00017367459046295066,-0.014386237667535646
1790035692.682749,-0.00017650231443077266,-0.014647073980146896
1790035692.7027447,-0.00017928454653281639,-0.014904334729041345
1790035692.7231708,-0.00018214881990206617,-0.01516956536195174
1790035692.7429514,-0.00018494866888446018,-0.015428691658375264
1790035692.7629166,-0.00018780072460040633,-0.015692550380756294
1790035692.7834685,-0.0001907679521867958,-0.01596660482890889
1790035692.802894,-0.0001935977955283528,-0.01622780612939952
1790035692.8390992,-0.00019897409431255303,-0.016722091653761848
1790035692.8431797,-0.00019958123870812184,-0.016777895398815988
1790035692.8636825,-0.00020265487256118333,-0.017060679088308668
1790035692.8842082,-0.00020575079016041948,-0.017346187178837395
1790035692.9033582,-0.00020865481514854717,-0.017614659490448617
1790035692.9236703,-0.00021175188588124324,-0.0179017829651059
1790035692.943151,-0.00021473079805225492,-0.018179327935472785
1790035692.9637113,-0.00021788492515879463,-0.018474674608732786
1790035692.9841113,-0.00022102243624997107,-0.018770099376773833
1790035692.9988863,-0.00022329546925971077,-0.01898530410019723
1790035693.019718,-0.00022650067541459015,-0.01929117457597167
1790035693.0415864,-0.0002298622214967451,-0.01961496021843137
1790035693.0624747,-0.00023307376507672223,-0.019926696857123147
1790035693.0944514,-0.0002379919352995334,-0.020409694149441607
1790035693.0994475,-0.00023876038885414726,-0.020485299184477064
1790035693.119379,-0.00024182932095829105,-0.02078916813042399
1790035693.1394768,-0.00024493030285290153,-0.02109785664364514
1790035693.1620033,-0.0002484204917113262,-0.021446713961315738
1790035693.180184,-0.0002512469514875409,-0.021730131274902167
1790035693.1998315,-0.0002543143825881596,-0.02203858785944449
1790035693.2199538,-0.0002574713336761887,-0.022356763457142607
1790035693.240374,-0.0002606896112666948,-0.02268198806822916
1790035693.2645106,-0.00026452209609700785,-0.0230696831525664
1790035693.2815542,-0.0002672415579425533,-0.02334509043711124
1790035693.301018,-0.0002703637660364567,-0.023661750632207528
1790035693.338899,-0.0002764672635302705,-0.02428617401941961
1790035693.3425517,-0.0002770560114413722,-0.02434646212717807
1790035693.36344,-0.0002804262891105627,-0.0246936858198374
1790035693.3833623,-0.00028364990269812076,-0.025027091706429624
1790035693.4039962,-0.0002870010236356123,-0.025374799928668566
1790035693.4190085,-0.00028944518551253425,-0.02562903370064351
1790035693.4394865,-0.00029279461580314527,-0.025978165183275524
1790035693.461205,-0.00029636209732651815,-0.026351084920359383
1790035693.4836824,-0.00030007146272352514,-0.026739861104374738
1790035693.5030768,-0.000303285644291327,-0.027077418470676788
1790035693.5238209,-0.0003067350019524437,-0.027440876959423946
1790035693.543581,-0.00031003027170959567,-0.02778928382354289
1790035693.5636628,-0.00031339010828929765,-0.0281456188697085
1790035693.5921068,-0.00031816929709235265,-0.028654860848695007
1790035693.603182,-0.0003200319941323302,-0.028853828232123083
1790035693.617849,-0.00032249871636124295,-0.029118515636803403
1790035693.638325,-0.00032594419906169106,-0.029490364200072568
1790035693.661816,-0.0003298994213063077,-0.029920046156576754
1790035693.6785123,-0.0003327139015919508,-0.03022701039402234
1790035693.698758,-0.0003361326748256542,-0.030601526725799626
1790035693.7180524,-0.00033939681974425333,-0.03096054928722534
1790035693.7381473,-0.0003428076088628903,-0.031336744687933044
1790035693.760128,-0.00034654538157343075,-0.03175097004414213
1790035693.779021,-0.0003497604383669512,-0.03210901121962446
1790035693.7983572,-0.0003530523573916403,-0.032477542042337416
1790035693.8386352,-0.0003599051445135948,-0.03325422221161996
1790035693.8408144,-0.00036027584477558235,-0.03329626920794149
1790035693.8605068,-0.0003636170937531123,-0.0336784234456392
1790035693.8776765,-0.00036652308779235997,-0.03401329384836219
1790035693.8985834,-0.0003700512777844258,-0.03442353568895083
