t,true_x_m,true_y_m,spoofed_x_m,spoofed_y_m,is_spoofed
1790037217.891637,28.92401854474908,7.681079999590565,30.81620000004131,8.976531776960066,1
1790037217.987111,28.92401854474908,7.391648000163116,30.778431564499108,8.643893153340882,1
1790037218.0870695,28.93309702091028,7.0910839998146,30.736271978453892,8.387996583443607,1
1790037218.187168,28.93309702091028,6.790520000257061,30.841915733842875,8.21736869518257,1
1790037218.2877946,28.94217549449122,6.489955999908545,30.88492563288204,7.8948603071203065,1
1790037218.3895686,28.94217549449122,6.18939199956003,30.878457635344652,7.503424689460189,1
1790037218.4915895,28.95125396807216,5.888828000002491,30.889316258775608,7.243401623854618,1
1790037218.5876143,28.95125396807216,5.588263999653975,31.06759324499716,6.954552853229814,1
1790037218.6895711,28.95125396807216,5.287700000096436,31.028149665800832,6.667455841758834,1
1790037218.7913518,28.95125396807216,4.98713599974792,31.057816005249904,6.448799443891108,1
1790037218.887918,28.95125396807216,4.686572000190381,31.027136179828048,6.143566198826003,1
1790037218.98846,28.9603324416531,4.3860079998418655,31.03601493580051,5.884644503261249,1
1790037219.0886962,28.9603324416531,4.085444000284326,31.070637747454544,5.517744538276856,1
1790037219.1889248,28.95125396807216,3.7848799999358103,31.045042295184025,5.304336842026143,1
1790037219.2894194,28.95125396807216,3.484315999587295,31.212589849526942,5.020435430821726,1
1790037219.389863,28.95125396807216,3.183752000029756,31.152386944878877,4.743446782485062,1
1790037219.4903178,28.95125396807216,2.8831879996812404,31.2483052764927,4.456846153337068,1
1790037219.5910025,28.95125396807216,2.582624000123701,31.187201637157084,4.2179525657966614,1
1790037219.6876504,28.95125396807216,2.2820599997751856,31.252936637206354,3.9554924303560557,1
1790037219.7912228,28.95125396807216,1.9814960002176465,31.266112992390894,3.5347391806422546,1
1790037219.8890207,28.95125396807216,1.6809319998691308,31.21257670826509,3.3947733947279595,1
1790037219.990906,28.94217549449122,1.3803680003115917,31.38312735082823,3.0202187433093126,1
1790037220.087736,28.93309702091028,1.0909360000931656,31.29250174614994,2.8294967215459854,1
1790037220.1914413,28.9058615975872,0.8015039998747397,31.25455855342654,2.4401010489613193,1
1790037220.2880456,28.869547700683174,0.5120719996563139,31.32950337491509,2.1922981367135947,1
1790037220.3870282,28.815076856617274,0.2449039996980673,31.266934630776095,1.9537204693402819,1
