t,true_x_m,true_y_m,spoofed_x_m,spoofed_y_m,is_spoofed,dr_x,dr_y,divergence_m,slope_gap_mps,cusum_stat,jump_delta_m,jump_alarm,predicted_spoofed
1790035230.0771458,0.0,0.0,0.0,0.0,0,2.00796076245149e-09,-8.060157679005084e-10,2.163693102463706e-09,,0.0,0.0,0,0
1790035230.0830128,0.0,0.0,0.0,0.0,0,1.2961012232634657e-07,-5.221004294563477e-08,1.3973071385288043e-07,,0.0,1.375670223777037e-07,0,0
1790035230.1320338,0.0,0.0,0.0,0.0,0,8.86233237658568e-06,-3.652911949170544e-06,9.585650779236209e-06,,0.0,9.445924633805201e-06,0,0
1790035230.2320423,0.0,0.0,0.0,0.0,0,6.138800966971914e-05,-2.547533972751565e-05,6.646413066791642e-05,,0.0,5.687851201678437e-05,0,0
1790035230.3307414,0.0,0.0,0.0,0.0,0,0.0001581744681866,-6.596992221607296e-05,0.00017138025855771268,,0.0,0.00010491629884418565,0,0
1790035230.431264,0.0,0.0,0.0,0.0,0,0.000304935066269,-0.0001273060208143,0.0003304424572842455,,0.0,0.00015906222097265957,0,0
1790035230.5319731,0.0,0.0,0.0,0.0,0,0.0004989442106816,-0.0002083096462296,0.0005406831179951765,,0.0,0.00021024066078218862,0,0
1790035230.627368,0.0,0.0,0.0,0.0,0,0.0007285962814104,-0.000304384717037,0.000789621806468614,,0.0,0.0002489387330663364,0,0
1790035230.7315547,0.0,0.0,0.0,0.0,0,0.001030368893361,-0.0004313729809669,0.001117024039631306,,0.0,0.00032740300624676215,0,0
1790035230.82892,0.0,0.0,0.0,0.0,0,0.0013586584732746,-0.0005705085746817,0.0014735782574353531,,0.0,0.0003565568141519916,0,0
1790035230.9277806,0.0,0.0,0.0,0.0,0,0.0017436318464448,-0.0007348467457923,0.0018921553201938883,,0.0,0.00041858276664719345,0,0
1790035231.02857,0.0,0.0,0.0,0.0,0,0.0021851279652663,-0.0009247231827081,0.002372740438654561,,0.0,0.00048059534353787464,0,0
1790035231.1265695,0.0,0.0,0.0,0.0,0,0.0026616425467001,-0.0011311919819229,0.002892047085780391,,0.0,0.0005193221652964866,0,0
1790035231.2263424,0.0,0.0,0.0,0.0,0,0.003198562056909,-0.0013654029475378,0.003477804543248922,,0.0,0.0005857792560830646,0,0
1790035231.3270924,0.0,0.0,0.0,0.0,0,0.0037898793157035,-0.0016247735044031,0.004123478406419459,,0.0,0.0006457005391951115,0,0
1790035231.4276204,0.0,0.0,0.0,0.0,0,0.0044348261861369,-0.0019089089987866,0.0048282105242930355,,0.0,0.0007047619774437276,0,0
1790035231.5256245,0.0,0.0,0.0,0.0,0,0.0051157663304332,-0.0022100549612545,0.005572737933848998,,0.0,0.0007445591788602051,0,0
1790035231.6274962,0.0,0.0,0.0,0.0,0,0.0058703386910352,-0.0025450425249965,0.006398290224857373,,0.0,0.0008255883449069972,0,0
1790035231.7269378,0.0,0.0,0.0,0.0,0,0.0066701219445237,-0.0029017995282162,0.007273992525207349,,0.0,0.0008757447184579259,0,0
1790035231.830515,0.0,0.0,0.0,0.0,0,0.0075548305938414,-0.0032987983535705,0.008243636083619985,,0.0,0.0009696996759359276,0,0
