t,gps_x,gps_y,dr_x,dr_y,fused_x,fused_y,trust_weight,is_spoofed
1790035782.513861,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035782.520718,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035782.6202016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035782.719968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035782.8186738,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035782.9179733,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035783.0167978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035783.121217,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035783.2210138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035783.3196251,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035783.4188757,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035783.5185213,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035783.620938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035783.721161,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035783.8195505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035783.9190545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035784.0157273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035784.1205778,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035784.2188623,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035784.319401,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035784.4200294,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035784.5167212,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035784.6203012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035784.720011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035784.820294,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035784.9196928,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035785.0238974,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035785.1206276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035785.2205725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035785.3195248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035785.420127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035785.52021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035785.620383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
