t,gps_x,gps_y,dr_x,dr_y,fused_x,fused_y,trust_weight,is_spoofed
1790035230.0771458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035230.0830128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035230.1320338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035230.2320423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035230.3307414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035230.431264,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035230.5319731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035230.627368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035230.7315547,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035230.82892,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035230.9277806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035231.02857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035231.1265695,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035231.2263424,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035231.3270924,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035231.4276204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035231.5256245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035231.6274962,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035231.7269378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035231.830515,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035231.9316213,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035232.026219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035232.131008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035232.2306895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035232.3308983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035232.4293172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035232.529988,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035232.630232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035232.73165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035232.830479,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035232.9310882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035233.026311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035233.130699,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035233.2300105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035233.330592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035233.428513,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035233.5315418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035233.6294365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035233.730723,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035233.828607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035233.9311786,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035234.0331893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035234.130259,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035234.230439,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035234.330252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035234.4319026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035234.5281177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790035234.6311834,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
