t,gps_x,gps_y,dr_x,dr_y,fused_x,fused_y,trust_weight,is_spoofed
1790075525.7973328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075525.7993891,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075525.886875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075525.9864402,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075526.0866494,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075526.185495,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075526.2833056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075526.3862748,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075526.48551,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075526.5840485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075527.0843458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075527.0929697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075527.1896176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075527.2902951,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075527.3897698,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075527.4895723,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075527.585396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075527.6910825,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075527.789883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075527.886032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075527.9891715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075528.0889688,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075528.1900136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075528.2890978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075528.388574,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075528.4905095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075528.5916262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075528.6927376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075528.7899084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075528.8912196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075528.9900885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075529.0893817,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075529.189315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075529.2898357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075529.3897316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075529.4899702,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075529.5900283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075529.6884272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075529.7874572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075529.8864155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075529.9888377,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075530.0866823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075530.190402,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075530.2909212,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075530.3904135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075530.4904203,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075530.5887468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075530.6881485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075530.7881486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075530.8894334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075530.9909942,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075531.091016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075531.187735,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075531.2881763,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075531.3895228,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075531.4886189,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075531.5887084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075531.6876376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075531.787287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1790075531.8923593,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
