t,true_x_m,true_y_m,spoofed_x_m,spoofed_y_m,is_spoofed,dr_x,dr_y,divergence_m,slope_gap_mps,cusum_stat,jump_delta_m,jump_alarm,predicted_spoofed
1790036456.5325067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0,0
1790036456.5376987,0.0,0.0,0.0,0.0,0,9.544147719532382e-08,4.2603596160909894e-07,4.365955979546921e-07,,0.0,4.365955979546921e-07,0,0
1790036456.6477697,0.0,0.0,0.0,0.0,0,7.424256930452911e-05,0.0003310619158922,0.0003392844695106923,,0.0,0.0003388478739235633,0,0
1790036456.9022057,0.0,0.0,0.0,0.0,0,0.0005519195850248,0.0024630044672126,0.0025240852271354018,,0.0,0.0021848007628792977,0,0
1790036457.1495078,0.0,0.0,0.0,0.0,0,0.0013117823854586,0.005860443651013,0.0060054619150818065,,0.0,0.003481376808549374,0,0
1790036457.4028437,0.0,0.0,0.0,0.0,0,0.0024201972343806,0.0108471904618862,0.011113905504805162,,0.0,0.005108446655595496,0,0
1790036457.790686,0.0,0.0,0.0,0.0,0,0.0047820344631264,0.0215596286577174,0.022083601188782546,,0.0,0.010969713177407732,0,0
1790036457.7977452,0.0,0.0,0.0,0.0,0,0.0047986398252764,0.0216349464136734,0.022160727661682235,,0.0,7.712653508605428e-05,0,0
1790036457.8828063,0.0,0.0,0.0,0.0,0,0.0053998630157667,0.0243640664531234,0.024955285105990235,,0.0,0.0027945599858494553,0,0
1790036457.9865274,0.0,0.0,0.0,0.0,0,0.0061174926393766,0.0276256371029295,0.02829486775964118,,0.0,0.0033395861091397344,0,0
1790036458.08296,0.0,0.0,0.0,0.0,0,0.006833244666562,0.0308823904713932,0.03162934197704239,,0.0,0.003334477990243702,0,0
1790036458.1818202,0.0,0.0,0.0,0.0,0,0.0075983069794582,0.0343675560478398,0.035197488229353716,,0.0,0.0035681507027958406,0,0
1790036458.2865806,0.0,0.0,0.0,0.0,0,0.0084317570975352,0.0381671675288454,0.039087430267629335,,0.0,0.0038899468512965723,0,0
1790036458.385811,0.0,0.0,0.0,0.0,0,0.0093477015090497,0.0423453138074332,0.043364791305300694,,0.0,0.004277366069237203,0,0
1790036458.4832532,0.0,0.0,0.0,0.0,0,0.0102698983322603,0.0465534487370992,0.04767278470021114,,0.0,0.00430799797667255,0,0
