t,x_m,y_m
1790036794.884012,22.95038343030978,-6.423163999918984
1790036794.9838195,22.73250004337033,-6.634672000017758
1790036795.0838397,22.514616656430874,-6.846180000116533
1790036795.1878529,22.305811743409677,-7.0576880002153075
1790036795.284887,22.087928356470222,-7.269196000314082
1790036795.3865764,21.870044969530767,-7.469572000282767
1790036795.483857,21.652161582591315,-7.681080000381542
1790036795.5853603,21.43427819565186,-7.89258799968934
1790036795.687445,21.207316332213892,-8.070700000188822
1790036795.7853332,20.989432945274437,-8.248811999897327
1790036795.885036,20.762471084416724,-8.39352800000654
1790036795.985387,20.5173522757225,-8.515979999855574
1790036796.0855403,20.26315499052976,-8.616168000235405
1790036796.1874132,20.00895770533702,-8.682960000224966
1790036796.285977,19.727524995809254,-8.738620000084438
1790036796.387497,19.45517076278,-8.772015999683731
1790036796.4840825,19.164659579333975,-8.805412000074
1790036796.5853825,18.874148398468208,-8.82767600033418
1790036796.6841168,18.574558741103925,-8.838807999673293
1790036796.785673,18.2840475576579,-8.849939999803382
1790036796.8857825,17.993536374211875,-8.861071999933472
1790036796.9855535,17.693946719427853,-8.861071999933472
1790036797.085877,17.39435706206357,-8.872204000063562
1790036797.189572,17.09476740469929,-8.872204000063562
1790036797.285882,16.795177747335007,-8.883336000193651
1790036797.384292,16.495588089970724,-8.883336000193651
1790036797.485465,16.195998432606444,-8.89446800032374
1790036797.5867474,15.887330301323905,-8.89446800032374
1790036797.6877608,15.587740643959622,-8.89446800032374
1790036797.7877986,15.28815098659534,-8.905599999662854
1790036797.8872387,14.988561329231059,-8.905599999662854
1790036797.986394,14.688971671866778,-8.916731999792944
1790036798.0832973,14.389382017082752,-8.916731999792944
1790036798.185068,14.089792359718471,-8.916731999792944
1790036798.2840126,13.79020270235419,-8.916731999792944
1790036798.385352,13.490613044989907,-8.916731999792944
1790036798.4853373,13.191023387625625,-8.916731999792944
1790036798.5861683,12.891433730261344,-8.916731999792944
1790036798.688653,12.582765598978805,-8.916731999792944
1790036798.7875707,12.29225441553278,-8.916731999792944
1790036798.8848414,11.992664758168498,-8.916731999792944
1790036798.9837637,11.68399662688596,-8.916731999792944
1790036799.084505,11.384406969521677,-8.916731999792944
1790036799.1861062,11.084817314737654,-8.916731999792944
1790036799.2860785,10.785227657373373,-8.916731999792944
1790036799.3837566,10.476559526090833,-8.916731999792944
1790036799.4860387,10.176969868726552,-8.905599999662854
1790036799.585921,9.886458685280527,-8.89446800032374
1790036799.6860182,9.586869027916245,-8.872204000063562
1790036799.78603,9.305436320968735,-8.838807999673293
1790036799.8858793,9.042160561857738,-8.78314799981382
1790036799.986261,8.778884800166484,-8.70522399969417
1790036800.0885122,8.53376599147226,-8.593903999975225
1790036800.1924465,8.297725654116032,-8.460319999996102
1790036800.2860172,8.061685319340064,-8.3044719997568
1790036800.3865783,7.834723458482354,-8.137492000178383
1790036800.4868164,7.616840071542899,-7.948248000339788
1790036800.587956,7.398956684603445,-7.759003999710217
