t,x_m,y_m
1790037752.476542,0.0,0.0
1790037752.4858906,0.0,0.0
1790037752.5799344,0.0,0.0
1790037752.6782131,0.0,0.0
1790037752.7819717,0.0,0.0
1790037752.8797207,0.0,0.0
1790037752.9790442,0.0,0.0
1790037753.0797312,0.0,0.0
1790037753.1831343,0.0,0.0
1790037753.2826426,0.0,0.0
1790037753.3806174,0.0,0.0
1790037753.4832437,0.0,0.0
1790037753.5797184,0.0,0.0
1790037753.6802244,0.0,0.0
1790037753.7788289,0.0,0.0
1790037753.8799243,0.0,0.0
1790037753.9786465,0.0,0.0
1790037754.079133,0.0,0.0
1790037754.1783984,0.0,0.0
1790037754.2787127,0.0,0.0
1790037754.3796604,0.0,0.0
1790037754.4819012,0.0,0.0
1790037754.5780327,0.0,0.0
1790037754.678495,0.0,0.0
1790037754.7801292,0.0,0.0
1790037754.880419,0.0,0.0
1790037754.98005,0.0,0.0
1790037755.0793145,0.0,0.0
1790037755.1794572,0.0,0.0
1790037755.2803864,0.0,0.0
1790037755.3804448,0.0,0.0
1790037755.480812,0.0,0.0
1790037755.580633,0.0,0.0
1790037755.6816173,0.0,0.0
1790037755.7820077,0.0,0.0
1790037755.881775,0.0,0.0
1790037755.9820063,0.0,0.0
1790037756.083068,0.0,0.0
1790037756.183074,0.0,0.0
1790037756.2828877,0.0,0.0
1790037756.3833098,0.0,0.0
1790037756.478438,0.0,0.0
1790037756.5805037,0.0,0.0
1790037756.6827078,0.0,0.0
1790037756.7821243,0.0,0.0
1790037756.8814282,0.0,0.0
1790037756.981012,0.0,0.0
1790037757.0805106,0.0,0.0
1790037757.1829803,0.0,0.0
1790037757.2828856,0.0,0.0
1790037757.3837516,0.0,0.0
1790037757.4837785,0.0,0.0
1790037757.5809844,0.0,0.0
1790037757.6836152,0.0,0.0
1790037757.7831528,0.0,0.0
1790037757.8836043,0.0,0.0
1790037757.9833846,0.0,0.0
1790037758.0841084,0.0,0.0
1790037758.181189,0.0,0.0
1790037758.2837038,0.0,0.0
1790037758.384025,0.0,0.0
1790037758.484129,0.0,0.0
1790037758.5840435,0.0,0.0
1790037758.6825328,0.0,0.0
1790037758.7820938,0.0,0.0
1790037758.8826213,0.0,0.0
1790037758.9821284,0.0,0.0
1790037759.0825613,0.0,0.0
1790037759.182727,0.0,0.0
1790037759.2825153,0.0,0.0
1790037759.3835316,0.0,0.0
1790037759.4845626,0.0,0.0
1790037759.5822873,0.0,0.0
1790037759.6801238,0.0,0.0
1790037759.7816422,0.0,0.0
1790037759.8813148,0.0,0.0
1790037759.9814692,0.0,0.0
1790037760.0818148,0.0,0.0
1790037760.1822014,0.0,0.0
1790037760.2822769,0.0,0.0
1790037760.3823452,0.0,0.0
1790037760.4826434,0.0,0.0
1790037760.5838146,0.0,0.0
1790037760.682321,0.0,0.0
1790037760.7832844,0.0,0.0
1790037760.8791275,0.0,0.0
1790037760.9804292,0.0,0.0
1790037761.0808225,0.0,0.0
1790037761.1824107,0.0,0.0
1790037761.2829218,0.0,0.0
1790037761.3850956,0.0,0.0
1790037761.485115,0.0,0.0
1790037761.5824063,0.0,0.0
1790037761.6815722,0.0,0.0
1790037761.782163,0.0,0.0
1790037761.883821,0.0,0.0
1790037762.2983146,0.0,0.0
1790037762.36294,0.0,0.0
1790037762.3997345,0.0,0.0
1790037762.4998176,0.0,0.0
1790037762.6108806,0.0,0.0
1790037762.7027671,0.0,0.0
1790037762.8026338,0.0,0.0
1790037762.9027293,0.0,0.0
1790037763.0027678,0.0,0.0
1790037763.113217,0.0,0.0
1790037763.202782,0.0,0.0
1790037763.3020582,0.0,0.0
1790037763.4023335,0.0,0.0
1790037763.5029676,0.0,0.0
1790037763.6106665,0.0,0.0
1790037763.7030776,0.0,0.0
1790037763.8047616,0.0,0.0
1790037763.9007652,0.0,0.0
1790037764.0008583,0.0,0.0
1790037764.1146889,0.0,0.0
1790037764.2027817,0.0,0.0
1790037764.3029575,0.0,0.0
1790037764.4032943,0.0,0.0
1790037764.5030138,0.0,0.0
1790037764.6146414,0.0,0.0
1790037764.704679,0.0,0.0
1790037764.8026664,0.0,0.0
1790037764.9020922,0.0,0.0
1790037765.003149,0.0,0.0
1790037765.1194165,0.0,0.0
1790037765.2029078,0.0,0.0
1790037765.302811,0.0,0.0
1790037765.4034169,0.0,0.0
