t,x_m,y_m
1790075420.7721407,0.0,0.0
1790075420.780837,0.0,0.0
1790075420.8688183,0.0,0.0
1790075420.9690228,0.0,0.0
1790075421.0713785,0.0,0.0
1790075421.170648,0.0,0.0
1790075421.272368,0.0,0.0
1790075421.3723466,0.0,0.0
1790075421.4730518,0.0,0.0
1790075421.5731354,0.0,0.0
1790075421.64091,0.0,0.0
1790075422.053709,0.0,0.0
1790075422.062618,0.0,0.0
1790075422.1642303,0.0,0.0
1790075422.2597804,0.0,0.0
1790075422.3592489,0.0,0.0
1790075422.4597635,0.0,0.0
1790075422.5620155,0.0,0.0
1790075422.6705866,0.0,0.0
1790075422.7606168,0.0,0.0
1790075422.8599398,0.0,0.0
1790075422.9607346,0.0,0.0
1790075423.061725,0.0,0.0
1790075423.1601143,0.0,0.0
1790075423.2617736,0.0,0.0
1790075423.361738,0.0,0.0
1790075423.4606135,0.0,0.0
1790075423.5596826,0.0,0.0
1790075423.6599169,0.0,0.0
1790075423.758844,0.0,0.0
1790075423.8617792,0.0,0.0
1790075423.9601214,0.0,0.0
1790075424.061462,0.0,0.0
1790075424.158002,0.0,0.0
1790075424.260933,0.0,0.0
1790075424.3613048,0.0,0.0
1790075424.4622009,0.0,0.0
1790075424.562168,0.0,0.0
1790075424.6644228,0.0,0.0
1790075424.763085,0.0,0.0
1790075424.8602276,0.0,0.0
1790075424.960641,0.0,0.0
1790075425.0605764,0.0,0.0
1790075425.160684,0.0,0.0
1790075425.2618525,0.0,0.0
1790075425.3624978,0.0,0.0
1790075425.4610674,0.0,0.0
1790075425.560785,0.0,0.0
1790075425.6618872,0.0,0.0
1790075425.762849,0.0,0.0
1790075425.8624668,0.0,0.0
1790075425.9630585,0.0,0.0
1790075426.060354,0.0,0.0
1790075426.1614883,0.0,0.0
1790075426.2593892,0.0,0.0
1790075426.360427,0.0,0.0
1790075426.460131,0.0,0.0
1790075426.5597322,0.0,0.0
1790075426.6842782,0.0,0.0
1790075426.7654085,0.0,0.0
1790075426.8589652,0.0,0.0
1790075426.9635706,0.0,0.0
1790075427.0624251,0.0,0.0
1790075427.1611247,0.0,0.0
1790075427.261279,0.0,0.0
1790075427.362363,0.0,0.0
1790075427.4618905,0.0,0.0
1790075427.5627153,0.0,0.0
1790075427.6621652,0.0,0.0
1790075427.760289,0.0,0.0
1790075427.8606253,0.0,0.0
1790075427.964041,0.0,0.0
1790075428.061936,0.0,0.0
1790075428.1617496,0.0,0.0
1790075428.261091,0.0,0.0
1790075428.3618674,0.0,0.0
1790075428.4611285,0.0,0.0
1790075428.5643802,0.0,0.0
1790075428.6693351,0.0,0.0
1790075428.7599208,0.0,0.0
1790075428.8611405,0.0,0.0
1790075428.9639916,0.0,0.0
1790075429.064933,0.0,0.0
1790075429.1618974,0.0,0.0
1790075429.2614238,0.0,0.0
1790075429.3626292,0.0,0.0
1790075429.4625657,0.0,0.0
1790075429.5650828,0.0,0.0
1790075429.6618395,0.0,0.0
1790075429.7637854,0.0,0.0
1790075429.8589506,0.0,0.0
1790075429.9609747,0.0,0.0
1790075430.061735,0.0,0.0
1790075430.1657336,0.0,0.0
1790075430.2626104,0.0,0.0
1790075430.3624184,0.0,0.0
1790075430.4615626,0.0,0.0
1790075430.5612357,0.0,0.0
1790075430.6706796,0.0,0.0
1790075430.7641134,0.0,0.0
1790075430.8629656,0.0,0.0
1790075430.96347,0.0,0.0
1790075431.0648932,0.0,0.0
1790075431.1685078,0.0,0.0
1790075431.2620893,0.0,0.0
1790075431.3635793,0.0,0.0
1790075431.4619088,0.0,0.0
1790075431.563094,0.0,0.0
1790075431.6637783,0.0,0.0
1790075431.7637625,0.0,0.0
1790075431.8643143,0.0,0.0
1790075431.9599504,0.0,0.0
1790075432.0624938,0.0,0.0
1790075432.1663933,0.0,0.0
1790075432.2646608,0.0,0.0
1790075432.3635323,0.0,0.0
1790075432.4654903,0.0,0.0
1790075432.5629294,0.0,0.0
1790075432.6690898,0.0,0.0
1790075432.7608292,0.0,0.0
1790075432.8631437,0.0,0.0
1790075432.963088,0.0,0.0
1790075433.062352,0.0,0.0
1790075433.1621826,0.0,0.0
1790075433.2615526,0.0,0.0
1790075433.3629582,0.009078643405147054,0.0
1790075433.4637556,0.009078643405147054,0.0
1790075433.5636263,0.009078643405147054,0.0
1790075433.6655204,0.009078643405147054,0.0
1790075433.7644212,0.009078643405147054,0.0
1790075433.8647823,0.009078643405147054,0.0
1790075433.9727805,0.009078643405147054,0.0
1790075434.0626128,0.009078643405147054,0.0
1790075434.162375,0.009078643405147054,0.0
1790075434.2633855,0.009078643405147054,0.0
1790075434.3633273,0.009078643405147054,0.0
1790075434.463596,0.009078643405147054,0.0
1790075434.5636375,0.018157286810294108,0.0
1790075434.6660938,0.018157286810294108,0.0
1790075434.7634556,0.018157286810294108,0.0
1790075434.862756,0.018157286810294108,0.0
1790075434.9635794,0.018157286810294108,0.0
1790075435.0644646,0.018157286810294108,0.0
1790075435.164949,0.018157286810294108,0.0
1790075435.264038,0.018157286810294108,0.0
1790075435.363647,0.018157286810294108,0.0
1790075435.4636776,0.018157286810294108,0.0
1790075435.564926,0.018157286810294108,-0.011132000130089637
1790075435.6691723,0.018157286810294108,-0.011132000130089637
1790075435.7645073,0.018157286810294108,-0.011132000130089637
1790075435.8641295,0.018157286810294108,-0.011132000130089637
1790075435.9627254,0.018157286810294108,-0.011132000130089637
1790075436.0628102,0.018157286810294108,-0.011132000130089637
1790075436.1683395,0.018157286810294108,-0.011132000130089637
1790075436.2630458,0.018157286810294108,-0.011132000130089637
1790075436.3618271,0.018157286810294108,-0.011132000130089637
1790075436.4633298,0.018157286810294108,-0.011132000130089637
1790075436.5649805,0.018157286810294108,-0.011132000130089637
1790075437.0712376,0.018157286810294108,-0.011132000130089637
1790075437.0776556,0.018157286810294108,-0.011132000130089637
1790075437.1749806,0.018157286810294108,-0.011132000130089637
1790075437.2761395,0.018157286810294108,-0.011132000130089637
1790075437.3741393,0.018157286810294108,-0.011132000130089637
1790075437.4821794,0.018157286810294108,-0.011132000130089637
1790075437.5792294,0.018157286810294108,-0.011132000130089637
1790075437.678414,0.018157286810294108,-0.011132000130089637
1790075437.777248,0.018157286810294108,-0.011132000130089637
1790075437.8763645,0.018157286810294108,-0.011132000130089637
1790075437.9759529,0.018157286810294108,-0.011132000130089637
1790075438.0750597,0.018157286810294108,-0.011132000130089637
1790075438.176692,0.018157286810294108,-0.011132000130089637
1790075438.2763898,0.018157286810294108,-0.011132000130089637
1790075438.3769274,0.009078643405147054,-0.011132000130089637
1790075438.4731052,0.009078643405147054,-0.011132000130089637
1790075438.5771525,0.009078643405147054,-0.011132000130089637
1790075438.6766856,0.009078643405147054,-0.011132000130089637
1790075438.7736592,0.009078643405147054,-0.011132000130089637
1790075438.8770082,0.009078643405147054,-0.011132000130089637
1790075438.972765,0.009078643405147054,-0.011132000130089637
1790075439.0753655,0.009078643405147054,-0.011132000130089637
1790075439.1763852,0.009078643405147054,-0.011132000130089637
1790075439.2761362,0.009078643405147054,-0.011132000130089637
1790075439.3756845,0.009078643405147054,-0.011132000130089637
1790075439.4757323,0.009078643405147054,-0.011132000130089637
1790075439.5762944,0.009078643405147054,-0.011132000130089637
1790075439.675763,0.009078643405147054,-0.011132000130089637
1790075439.7771888,0.009078643405147054,-0.011132000130089637
1790075439.8766694,0.009078643405147054,-0.011132000130089637
1790075439.976541,0.009078643405147054,-0.011132000130089637
1790075440.0763586,0.009078643405147054,-0.011132000130089637
1790075440.1769514,0.009078643405147054,-0.011132000130089637
1790075440.273585,0.009078643405147054,-0.011132000130089637
1790075440.3746452,0.009078643405147054,-0.011132000130089637
1790075440.474857,0.009078643405147054,-0.011132000130089637
1790075440.5754757,0.009078643405147054,-0.011132000130089637
1790075440.6754625,0.009078643405147054,-0.011132000130089637
1790075440.775046,0.009078643405147054,-0.011132000130089637
1790075440.875218,0.009078643405147054,-0.011132000130089637
1790075440.9740362,0.009078643405147054,-0.011132000130089637
1790075441.0741916,0.009078643405147054,-0.011132000130089637
1790075441.173565,0.009078643405147054,-0.011132000130089637
1790075441.2796388,0.009078643405147054,-0.011132000130089637
1790075441.3761532,0.009078643405147054,-0.011132000130089637
1790075441.4780324,0.009078643405147054,-0.011132000130089637
1790075441.5767708,0.009078643405147054,-0.011132000130089637
1790075441.674761,0.009078643405147054,-0.011132000130089637
1790075441.7811832,0.009078643405147054,-0.011132000130089637
1790075441.8757625,0.009078643405147054,-0.011132000130089637
1790075441.975752,0.009078643405147054,-0.011132000130089637
1790075442.0763097,0.009078643405147054,-0.011132000130089637
1790075442.1755712,0.009078643405147054,-0.011132000130089637
1790075442.275674,0.009078643405147054,-0.011132000130089637
1790075442.3758278,0.009078643405147054,-0.011132000130089637
1790075442.4757535,0.009078643405147054,-0.011132000130089637
1790075442.5754628,0.009078643405147054,-0.011132000130089637
1790075442.6754076,0.009078643405147054,-0.011132000130089637
1790075442.7743907,0.009078643405147054,-0.011132000130089637
1790075442.8733633,0.009078643405147054,-0.011132000130089637
1790075442.977015,0.009078643405147054,-0.011132000130089637
1790075443.07627,0.009078643405147054,-0.011132000130089637
1790075443.175491,0.009078643405147054,-0.011132000130089637
1790075443.2733755,0.009078643405147054,-0.011132000130089637
1790075443.375561,0.009078643405147054,-0.011132000130089637
1790075443.4767427,0.009078643405147054,-0.011132000130089637
1790075443.5766315,0.009078643405147054,-0.011132000130089637
1790075443.6766276,0.009078643405147054,-0.011132000130089637
1790075443.7763414,0.009078643405147054,-0.011132000130089637
1790075443.8757122,0.009078643405147054,-0.011132000130089637
1790075443.974728,0.009078643405147054,-0.011132000130089637
1790075444.075807,0.009078643405147054,-0.011132000130089637
1790075444.1739652,0.009078643405147054,-0.011132000130089637
1790075444.2774866,0.009078643405147054,-0.011132000130089637
1790075444.3740664,0.009078643405147054,-0.011132000130089637
1790075444.4742143,0.009078643405147054,-0.011132000130089637
1790075444.5750306,0.009078643405147054,-0.011132000130089637
1790075444.676345,0.009078643405147054,-0.011132000130089637
1790075444.7763405,0.009078643405147054,-0.011132000130089637
1790075444.876471,0.009078643405147054,-0.011132000130089637
1790075444.976739,0.009078643405147054,-0.011132000130089637
1790075445.0776503,0.009078643405147054,-0.011132000130089637
1790075445.174528,0.009078643405147054,-0.011132000130089637
1790075445.276006,0.009078643405147054,-0.011132000130089637
1790075445.3767772,0.009078643405147054,-0.011132000130089637
1790075445.4754336,0.009078643405147054,-0.011132000130089637
1790075445.57684,0.009078643405147054,-0.011132000130089637
1790075445.6757605,0.009078643405147054,-0.011132000130089637
1790075445.7759814,0.009078643405147054,-0.011132000130089637
1790075445.8791845,0.009078643405147054,-0.011132000130089637
1790075445.9785168,0.009078643405147054,-0.011132000130089637
1790075446.0779717,0.009078643405147054,-0.011132000130089637
1790075446.175963,0.009078643405147054,-0.011132000130089637
1790075446.276128,0.009078643405147054,-0.011132000130089637
1790075446.378513,0.009078643405147054,-0.011132000130089637
1790075446.4786117,0.009078643405147054,-0.011132000130089637
1790075446.57929,0.009078643405147054,-0.011132000130089637
1790075446.6758578,0.009078643405147054,-0.011132000130089637
1790075446.7778106,0.009078643405147054,-0.011132000130089637
1790075446.8767598,0.009078643405147054,-0.011132000130089637
1790075446.9783034,0.009078643405147054,-0.011132000130089637
1790075447.0792594,0.009078643405147054,-0.011132000130089637
1790075447.1786616,0.009078643405147054,-0.011132000130089637
1790075447.277532,0.009078643405147054,-0.011132000130089637
1790075447.3770175,0.009078643405147054,-0.011132000130089637
1790075447.4773114,0.009078643405147054,-0.011132000130089637
1790075447.5779326,0.009078643405147054,-0.011132000130089637
1790075447.678507,0.009078643405147054,-0.011132000130089637
1790075447.7776315,0.009078643405147054,-0.011132000130089637
1790075447.8781602,0.009078643405147054,-0.011132000130089637
1790075447.9793184,0.009078643405147054,-0.011132000130089637
1790075448.078299,0.009078643405147054,-0.011132000130089637
1790075448.179068,0.009078643405147054,-0.011132000130089637
