t,true_x_m,true_y_m,spoofed_x_m,spoofed_y_m,is_spoofed,dr_x,dr_y,divergence_m,slope_gap_mps,cusum_stat,jump_delta_m,jump_alarm,predicted_spoofed
1790036742.3840103,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0,0
1790036742.4217718,0.0,0.0,0.0,0.0,0,1.3094069130590396e-05,-1.3537056738360722e-05,1.8833654757754207e-05,,0.0,1.8833654757754207e-05,0,0
1790036742.4844568,0.0,0.0,0.0,0.0,0,6.212991513406777e-05,-6.439019414551989e-05,8.94775025169132e-05,,0.0,7.064386581599395e-05,0,0
1790036742.585921,0.0,0.0,0.0,0.0,0,0.0002321399843417,-0.0002407546534122,0.00033444248454673526,,0.0,0.00024496498958915,0,0
1790036742.6836655,0.0,0.0,0.0,0.0,0,0.0004886489099412,-0.0005069675635353,0.000704126315133614,,0.0,0.00036968384117840416,0,0
1790036742.784377,0.0,0.0,0.0,0.0,0,0.0008652220208205,-0.0008981670262272,0.0012471219476516808,,0.0,0.0005429956974486491,0,0
1790036742.884867,0.0,0.0,0.0,0.0,0,0.0013536330895337,-0.0014058597836588,0.001951605562707208,,0.0,0.0007044837173349513,0,0
1790036742.9857032,0.0,0.0,0.0,0.0,0,0.0019506167756965,-0.002026949596807,0.0028130820239773797,,0.0,0.0008614766842700913,0,0
1790036743.08598,0.0,0.0,0.0,0.0,0,0.0026360980862967,-0.0027407999954058,0.0038027618562557343,,0.0,0.0009896802608730928,0,0
1790036743.184645,0.0,0.0,0.0,0.0,0,0.003440162040939,-0.0035787209843583,0.004964066755373463,,0.0,0.0011613054838767233,0,0
1790036743.2836072,0.0,0.0,0.0,0.0,0,0.0043484946272406,-0.0045255498559697,0.0062761458732256805,,0.0,0.0013120796467647347,0,0
1790036743.3848064,0.0,0.0,0.0,0.0,0,0.005359482639062,-0.0055794874423598,0.007736584147920688,,0.0,0.0014604386998612357,0,0
1790036743.484881,0.0,0.0,0.0,0.0,0,0.0064850674241954,-0.0067529719357559,0.009362624069216233,,0.0,0.00162604027156922,0,0
1790036743.5849297,0.0,0.0,0.0,0.0,0,0.007720858787295,-0.0080418163644108,0.011148204826439806,,0.0,0.0017855812091266932,0,0
1790036743.6866534,0.0,0.0,0.0,0.0,0,0.0090684816806958,-0.0094475593712009,0.013095561769755478,,0.0,0.001947357405294984,0,0
1790036743.7866054,0.0,0.0,0.0,0.0,0,0.0105151964279808,-0.0109568967433841,0.015186274795492187,,0.0,0.0020907134818240374,0,0
1790036743.8855195,0.0,0.0,0.0,0.0,0,0.0120892310556013,-0.0125990757361446,0.01746099129261631,,0.0,0.002274716873198135,0,0
