t,dr_x,dr_y
1790075420.7779307,0.0,0.0
1790075420.7784486,-4.739356426453869e-09,1.158732436162824e-09
1790075420.779063,-1.7035718207541042e-08,4.16758603084335e-09
1790075420.7795205,-2.989215588380849e-08,7.317334720095432e-09
1790075420.7799895,-4.696774644095705e-08,1.1505368048681886e-08
1790075420.7804103,-6.542122544438399e-08,1.6031630726166132e-08
1790075420.7807071,-7.9996086873032e-08,1.9606664175195928e-08
1790075420.7816212,-1.3962755646433135e-07,3.4223913286545963e-08
1790075420.7970047,-5.316050442345465e-06,1.2997833126281726e-06
1790075420.816625,-1.870588318817078e-05,4.5677484574435634e-06
1790075420.8363192,-3.89740133092269e-05,9.508257374670693e-06
1790075420.8567553,-6.735909041062059e-05,1.6420188724706332e-05
1790075420.8766477,-0.00010196078127667433,2.4840485231518905e-05
1790075420.9082243,-0.0001744536908335987,4.2485220412946e-05
1790075420.915682,-0.00019255640243128,4.68928579555632e-05
1790075420.9367936,-0.000251678379418654,6.130928390410703e-05
1790075420.9561934,-0.00031265771786102386,7.618967410146846e-05
1790075420.9776554,-0.0003882513430146157,9.464565193331632e-05
1790075420.998176,-0.00046796636208078495,0.00011410996175007681
1790075421.0170393,-0.0005475307001163392,0.0001335348087290225
1790075421.0377505,-0.0006424620980851145,0.00015671200460940377
1790075421.0577152,-0.0007410077159921409,0.00018077200964566377
1790075421.078148,-0.0008492421513021619,0.00020719897767976724
1790075421.098965,-0.0009671790061439546,0.00023600261371193288
1790075421.1193054,-0.0010897421397757917,0.00026594812204958616
1790075421.1356566,-0.0011930117764774079,0.0002911916818916641
1790075421.1616633,-0.0013692520663353286,0.00033430428568059355
1790075421.1782646,-0.0014866342599737198,0.00036303046944108076
1790075421.1981134,-0.001633950175508228,0.0003990942843293413
1790075421.2207837,-0.0018112986731729861,0.0004425159587218778
1790075421.2360506,-0.0019348577771098644,0.000472768647690798
1790075421.2580676,-0.0021216303796228434,0.000518503347627996
1790075421.2787042,-0.002304232307427051,0.0005632219684151248
1790075421.3000605,-0.0025012776063391817,0.000611490354697027
1790075421.322162,-0.002713853758224133,0.0006635845770541865
1790075421.3388684,-0.0028794948649580885,0.0007041916753755262
1790075421.3591487,-0.003087859909308239,0.0007552920553279657
1790075421.3794968,-0.0033042557713052886,0.0008083753037297799
1790075421.4109852,-0.003656672442892843,0.0008948603686537465
1790075421.4188669,-0.0037459807631488365,0.0009167798098503389
1790075421.4408228,-0.004003283280810398,0.0009799488283397531
1790075421.459241,-0.0042251206902531625,0.0010344219548973274
1790075421.481624,-0.004503570060197979,0.0011028174127491919
1790075421.5037713,-0.004787773561406449,0.0011726463691619567
1790075421.5239394,-0.0050537750600388644,0.0012380253566072618
1790075421.541462,-0.005290329927066397,0.001296192268211885
1790075421.5598218,-0.005544160864625252,0.0013586275031328267
1790075421.5785866,-0.005809816223963749,0.0014239926492586503
1790075421.5994167,-0.006112392113451498,0.0014984636804521486
