t,gps_x,gps_y,dr_x,dr_y,fused_x,fused_y,predicted_spoofed,is_spoofed
1790075525.7973328,0.0,0.0,1.1408646078568756e-08,-1.6889488099426937e-07,0.0,0.0,0,0
1790075525.7993891,0.0,0.0,2.14202304949704e-08,-3.168113185262126e-07,0.0,0.0,0,0
1790075525.886875,0.0,0.0,4.305788952493181e-06,-6.457696846216623e-05,0.0,0.0,0,0
1790075525.9864402,0.0,0.0,1.7865506338976463e-05,-0.00026620811102,0.0,0.0,0,0
1790075526.0866494,0.0,0.0,4.2382316382548064e-05,-0.0006276788843243,0.0,0.0,0,0
1790075526.185495,0.0,0.0,7.406478978385905e-05,-0.0010913421654467,0.0,0.0,0,0
1790075526.2833056,0.0,0.0,0.0001172048084483,-0.0017188460026148,0.0,0.0,0,0
1790075526.3862748,0.0,0.0,0.0001684572406841,-0.0024634160310402,0.0,0.0,0,0
1790075526.48551,0.0,0.0,0.0002302273631212,-0.0033598435125559,0.0,0.0,0,0
1790075526.5840485,0.0,0.0,0.0003025176684424,-0.0044103088930383,0.0,0.0,0,0
1790075527.0843458,0.0,0.0,0.0008965693035008,-0.0128884438351927,0.0,0.0,0,0
1790075527.0929697,0.0,0.0,0.0009016498763833,-0.0129607684096232,0.0,0.0,0,0
1790075527.1896176,0.0,0.0,0.0010271046173301,-0.0147437869079992,0.0,0.0,0,0
1790075527.2902951,0.0,0.0,0.0011716798651827,-0.016794893206128,0.0,0.0,0,0
1790075527.3897698,0.0,0.0,0.0013218531924025,-0.0189260996109396,0.0,0.0,0,0
1790075527.4895723,0.0,0.0,0.0014832296065191,-0.0212133657018007,0.0,0.0,0,0
1790075527.585396,0.0,0.0,0.0016493852342831,-0.0235648843377734,0.0,0.0,0,0
1790075527.6910825,0.0,0.0,0.0018407062892831,-0.0262625639856506,0.0,0.0,0,0
1790075527.789883,0.0,0.0,0.002032348813009,-0.0289520661771284,0.0,0.0,0,0
1790075527.886032,0.0,0.0,0.0022286009502544,-0.0316954731188268,0.0,0.0,0,0
1790075527.9891715,0.0,0.0,0.0024489627547302,-0.0347709433749598,0.0,0.0,0,0
1790075528.0889688,0.0,0.0,0.0026723737709781,-0.0378847213974019,0.0,0.0,0,0
1790075528.1900136,0.0,0.0,0.0029076175404858,-0.0411622400768865,0.0,0.0,0,0
1790075528.2890978,0.0,0.0,0.0031488878649196,-0.0445236837204077,0.0,0.0,0,0
1790075528.388574,0.0,0.0,0.0034003499850955,-0.0480239506918063,0.0,0.0,0,0
1790075528.4905095,0.0,0.0,0.0036699881150727,-0.0517692660791547,0.0,0.0,0,0
1790075528.5916262,0.0,0.0,0.0039487420054902,-0.0556360689946143,0.0,0.0,0,0
1790075528.6927376,0.0,0.0,0.0042376741314748,-0.0596379677857701,0.0,0.0,0,0
1790075528.7899084,0.0,0.0,0.0045221495347389,-0.0635717746743463,0.0,0.0,0,0
1790075528.8912196,0.0,0.0,0.0048296335882977,-0.0678152557525078,0.0,0.0,0,0
1790075528.9900885,0.0,0.0,0.0051361675658364,-0.072037546404176,0.0,0.0,0,0
1790075529.0893817,0.0,0.0,0.0054709056259287,-0.0766368876087366,0.0,0.0,0,0
1790075529.189315,0.0,0.0,0.0057972043886745,-0.081107643181107,0.0,0.0,0,0
1790075529.2898357,0.0,0.0,0.0061479247057686,-0.0858983970959011,0.0,0.0,0,0
1790075529.3897316,0.0,0.0,0.0065057916769943,-0.090772267133675,0.0,0.0,0,0
1790075529.4899702,0.0,0.0,0.0068915533750031,-0.0960125992101569,0.0,0.0,0,0
1790075529.5900283,0.0,0.0,0.0072713333149474,-0.1011618517683457,0.0,0.0,0,0
1790075529.6884272,0.0,0.0,0.0076664624297372,-0.1065067440353631,0.0,0.0,0,0
1790075529.7874572,0.0,0.0,0.0080673468406798,-0.1119147745027284,0.0,0.0,0,0
1790075529.8864155,0.0,0.0,0.0084779620049421,-0.1174420599897388,0.0,0.0,0,0
1790075529.9888377,0.0,0.0,0.0089115703996421,-0.1232698307166317,0.0,0.0,0,0
1790075530.0866823,0.0,0.0,0.0093406058287488,-0.1290246071106106,0.0,0.0,0,0
1790075530.190402,0.0,0.0,0.0098076672588612,-0.1352758182637798,0.0,0.0,0,0
1790075530.2909212,0.0,0.0,0.0102666837488166,-0.1414045660276024,0.0,0.0,0,0
1790075530.3904135,0.0,0.0,0.0107370329460811,-0.1476712116001194,0.0,0.0,0,0
1790075530.4904203,0.0,0.0,0.0112178312846918,-0.1540669204012629,0.0,0.0,0,0
1790075530.5887468,0.0,0.0,0.0117023776441172,-0.1605069200641151,0.0,0.0,0,0
1790075530.6881485,0.0,0.0,0.0122065737313611,-0.1672028627276999,0.0,0.0,0,0
1790075530.7881486,0.0,0.0,0.0127208755915791,-0.174029016248358,0.0,0.0,0,0
1790075530.8894334,0.0,0.0,0.0132461341102535,-0.1809955895284187,0.0,0.0,0,0
1790075530.9909942,0.0,0.0,0.0137774500087023,-0.188039496746257,0.0,0.0,0,0
1790075531.091016,0.0,0.0,0.0143191020088031,-0.195218578387607,0.0,0.0,0,0
1790075531.187735,0.0,0.0,0.0148810335570478,-0.2026657124648716,0.0,0.0,0,0
1790075531.2881763,0.0,0.0,0.0154476257065935,-0.2101737893086858,0.0,0.0,0,0
1790075531.3895228,0.0,0.0,0.0160306421281413,-0.2179011481352586,0.0,0.0,0,0
1790075531.4886189,0.0,0.0,0.0165940682324862,-0.2253694749314148,0.0,0.0,0,0
1790075531.5887084,0.0,0.0,0.0172215176576979,-0.2336866476592574,0.0,0.0,0,0
1790075531.6876376,0.0,0.0,0.0178265568944323,-0.2417049946444617,0.0,0.0,0,0
1790075531.787287,0.0,0.0,0.0184426439625197,-0.2498683901434175,0.0,0.0,0,0
1790075531.8923593,0.0,0.0,0.0191035185064269,-0.2586222362961175,0.0,0.0,0,0
1790075531.9904842,0.0,0.0,0.0197299510046261,-0.2669167066972899,0.0,0.0,0,0
1790075532.088622,0.0,0.0,0.0203734275746371,-0.2754303049733022,0.0,0.0,0,0
1790075532.1902118,0.0,0.0,0.0210446146070791,-0.2843025666858743,0.0,0.0,0,0
1790075532.2892928,0.0,0.0,0.0217155297562599,-0.2931615501147422,0.0,0.0,0,0
1790075532.390171,0.0,0.0,0.0224103990911971,-0.3023256705492232,0.0,0.0,0,0
1790075532.4924278,0.0,0.0,0.0231210826431054,-0.3116864132319271,0.0,0.0,0,0
1790075532.588721,0.0,0.0,0.0238025998872201,-0.3206570134304686,0.0,0.0,0,0
1790075532.6885405,0.0,0.0,0.02452542636611,-0.3301666319579988,0.0,0.0,0,0
1790075532.7919626,0.0,0.0,0.0252791872878413,-0.3400781402844236,0.0,0.0,0,0
1790075532.8930511,0.0,0.0,0.0260271872825608,-0.3499114122978269,0.0,0.0,0,0
1790075532.991202,0.0,0.0,0.026737054413821,-0.3592411979466868,0.0,0.0,0,0
1790075533.088806,0.0,0.0,0.0275091674440217,-0.3693862433878909,0.0,0.0,0,0
1790075533.1905568,0.0,0.0,0.0282906679468523,-0.3796523773979478,0.0,0.0,0,0
1790075533.290926,0.0,0.0,0.0290728280524524,-0.3899229518675214,0.0,0.0,0,0
1790075533.3905523,0.0,0.0,0.0298674170998479,-0.4003520263184463,0.0,0.0,0,0
1790075533.4900022,0.0,0.0,0.0306436536031474,-0.4105361085359748,0.0,0.0,0,0
1790075533.591799,0.0,0.0,0.0315057028164058,-0.4218393082475098,0.0,0.0,0,0
1790075533.689829,0.0,0.0,0.032291623041362,-0.4321376437314059,0.0,0.0,0,0
1790075533.7897506,0.0,0.0,0.0331272244330232,-0.4430739110451405,0.0,0.0,0,0
1790075533.890997,0.0,0.0,0.0340326800982024,-0.4549048371789079,0.0,0.0,0,0
1790075533.990898,0.0,0.0,0.034892490300685,-0.4661200919976027,0.0,0.0,0,0
1790075534.0910304,0.0,0.0,0.0357671015589355,-0.4775042056937942,0.0,0.0,0,0
1790075534.1933434,0.0,0.0,0.0366785154661431,-0.4893340120811018,0.0,0.0,0,0
1790075534.29209,0.0,0.0,0.037579570384705,-0.5009907838561068,0.0,0.0,0,0
1790075534.3930645,0.0,0.0,0.0385034312488905,-0.5128989378567016,0.0,0.0,0,0
1790075534.4896717,0.0,0.0,0.0393975594465902,-0.5243771856044016,0.0,0.0,0,0
1790075534.5950158,0.0,0.0,0.0404047949973119,-0.5372477412468533,0.0,0.0,0,0
1790075534.690274,0.0,0.0,0.0413279063617021,-0.5489835708385972,0.0,0.0,0,0
1790075534.7927585,0.0,0.0,0.0423274158587364,-0.561623229009017,0.0,0.0,0,0
1790075534.8922737,0.0,0.0,0.0433254443197574,-0.5741690634350851,0.0,0.0,0,0
1790075534.992749,0.0,0.0,0.0443493245661417,-0.5869613926963748,0.0,0.0,0,0
1790075535.09164,0.0,0.0,0.045333125954794,-0.5991755288801224,0.0,0.0,0,0
1790075535.1907718,0.0,0.0,0.0463824826038927,-0.6121138129288058,0.0,0.0,0,0
1790075535.2895844,0.0,0.0,0.0474804305182669,-0.6255495224873682,0.0,0.0,0,0
1790075535.392502,0.0,0.0,0.0485993072209121,-0.6391295554504914,0.0,0.0,0,0
1790075535.4909644,0.0,0.0,0.0497088902571668,-0.6524813508227917,0.0,0.0,0,0
1790075535.5916855,0.0,0.0,0.05084894140443,-0.6660779232475652,0.0,0.0,0,0
1790075535.6885033,0.0,0.0,0.0519823653071572,-0.6794675865227144,0.0,0.0,0,0
