t,true_x_m,true_y_m,spoofed_x_m,spoofed_y_m,is_spoofed,dr_x,dr_y,divergence_m,slope_gap_mps,cusum_stat,jump_delta_m,jump_alarm,predicted_spoofed
1790035875.4864836,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0,0
1790035875.4915988,0.0,0.0,0.0,0.0,0,8.162479005048632e-09,-7.273437978881643e-08,7.319095618156418e-08,,0.0,7.319095618156418e-08,0,0
1790035875.5830746,0.0,0.0,0.0,0.0,0,1.273400622181656e-05,-0.0001138955738315,0.00011460522087960884,,0.0,0.00011453202992969466,0,0
1790035875.683433,0.0,0.0,0.0,0.0,0,5.3180166328324346e-05,-0.0004757811007918,0.0004787439670234657,,0.0,0.00036413874620904504,0,0
1790035875.7873526,0.0,0.0,0.0,0.0,0,0.0001365876421735,-0.0012224949471351,0.0012301016542405618,,0.0,0.000751357688020605,0,0
1790035875.8867488,0.0,0.0,0.0,0.0,0,0.0002364578446792,-0.0021160793833246,0.0021292496962173673,,0.0,0.0008991480422870507,0,0
1790035875.9837286,0.0,0.0,0.0,0.0,0,0.0003400944983686,-0.00304403887457,0.0030629784422542025,,0.0,0.0009337287472174982,0,0
1790035876.084146,0.0,0.0,0.0,0.0,0,0.0004902320396661,-0.0043895421251684,0.0044168322949080935,,0.0,0.0013538538616400659,0,0
1790035876.1889372,0.0,0.0,0.0,0.0,0,0.0007054961883395,-0.0063200144721235,0.006359269439142522,,0.0,0.0019424371639933209,0,0
1790035876.2895596,0.0,0.0,0.0,0.0,0,0.0009134671055843,-0.0081869526135996,0.008237755474054198,,0.0,0.0018784860730167478,0,0
1790035876.3882947,0.0,0.0,0.0,0.0,0,0.0011475542192194,-0.0102894660186805,0.010353259952093784,,0.0,0.002115504525004589,0,0
1790035876.4888709,0.0,0.0,0.0,0.0,0,0.0014142650391343,-0.0126867429216643,0.012765327710690265,,0.0,0.0024120678288637063,0,0
1790035876.5879755,0.0,0.0,0.0,0.0,0,0.0017019117426289,-0.0152727551949467,0.015367288466885417,,0.0,0.002601960818997573,0,0
1790035876.6888008,0.0,0.0,0.0,0.0,0,0.0020217042799955,-0.0181484725536655,0.018260732302591322,,0.0,0.002893443898573464,0,0
1790035876.7887344,0.0,0.0,0.0,0.0,0,0.0023662657820974,-0.0212486242611089,0.021379973029480432,,0.0,0.0031192408111421813,0,0
1790035876.8887863,0.0,0.0,0.0,0.0,0,0.0026950766427768,-0.0242109074738131,0.024360449068438376,,0.0,0.002980476205972772,0,0
1790035876.9855306,0.0,0.0,0.0,0.0,0,0.0031262844281542,-0.02810049551864,0.0282738660730864,,0.0,0.003913417344550721,0,0
1790035877.0856826,0.0,0.0,0.0,0.0,0,0.0035461096890323,-0.0318900265132379,0.03208658107280464,,0.0,0.0038127153589914775,0,0
1790035877.186049,0.0,0.0,0.0,0.0,0,0.0040049560964352,-0.0360336412946598,0.036255523417633696,,0.0,0.004168942729566411,0,0
1790035877.2862942,0.0,0.0,0.0,0.0,0,0.0044802572020815,-0.0403280752189734,0.04057617965585202,,0.0,0.004320656648164036,0,0
1790035877.385413,0.0,0.0,0.0,0.0,0,0.0049861459740051,-0.0449012216544771,0.04517722166909526,,0.0,0.004601042465585227,0,0
1790035877.4851897,0.0,0.0,0.0,0.0,0,0.0055199973474812,-0.0497315728631324,0.05003698342383608,,0.0,0.004859762348913783,0,0
1790035877.5854216,0.0,0.0,0.0,0.0,0,0.0060732470051132,-0.0547447051982245,0.05508055079994775,,0.0,0.005043568279781276,0,0
1790035877.6851203,0.0,0.0,0.0,0.0,0,0.0066629879263013,-0.0600970233625325,0.06046525965496894,,0.0,0.005384710213753867,0,0
1790035877.7839744,0.0,0.0,0.0,0.0,0,0.0071740438970468,-0.0647410595675614,0.0651373295412645,,0.0,0.004672071326387672,0,0
1790035877.8836954,0.0,0.0,0.0,0.0,0,0.0078095141849497,-0.0705238864202724,0.07095496506675493,,0.0,0.005817637741836689,0,0
1790035877.9888215,0.0,0.0,0.0,0.0,0,0.0085980248755732,-0.0777111858326556,0.07818538504911585,,0.0,0.007230423359145128,0,0
1790035878.0888548,0.0,0.0,0.0,0.0,0,0.0092962356877062,-0.0840884090616373,0.08460071238753623,,0.0,0.006415331203487716,0,0
1790035878.1892557,0.0,0.0,0.0,0.0,0,0.0100096914713415,-0.0906160726871053,0.09116724495445827,,0.0,0.006566537258133901,0,0
1790035878.2898417,0.0,0.0,0.0,0.0,0,0.0107512600148725,-0.0974110026880564,0.0980025154605734,,0.0,0.006835275972671482,0,0
1790035878.389553,0.0,0.0,0.0,0.0,0,0.0115190896090548,-0.1044570684381632,0.1050902877154523,,0.0,0.007087778554704588,0,0
1790035878.4855323,0.0,0.0,0.0,0.0,0,0.0122754198024558,-0.1114058506640808,0.11208010302240981,,0.0,0.0069898218707402275,0,0
1790035878.586065,0.0,0.0,0.0,0.0,0,0.0130994584759893,-0.1189881286762514,0.11970701975339762,,0.0,0.0076269246482002515,0,0
1790035878.684874,0.0,0.0,0.0,0.0,0,0.0139385534007063,-0.1267227248278091,0.12748698858585125,,0.0,0.007779978015417339,0,0
1790035878.7850718,0.0,0.0,0.0,0.0,0,0.0148057053724986,-0.134730547513559,0.13554161480844404,,0.0,0.008054636969385647,0,0
1790035878.8857045,0.0,0.0,0.0,0.0,0,0.0157014489293538,-0.1430158379531666,0.14387517299356242,,0.0,0.008333570314595102,0,0
1790035878.9851892,0.0,0.0,0.0,0.0,0,0.0166091604117104,-0.1514234793237092,0.15233165888967307,,0.0,0.008456498894392483,0,0
1790035879.0887775,0.0,0.0,0.0,0.0,0,0.0175925961918422,-0.1605465091082111,0.16150752622587633,,0.0,0.009175882430728527,0,0
1790035879.189029,0.0,0.0,0.0,0.0,0,0.018563485512976,-0.1695641758093626,0.17057729248730294,,0.0,0.009069781629507286,0,0
1790035879.2885385,0.0,0.0,0.0,0.0,0,0.019544400544839,-0.1786840331420567,0.17974973516689452,,0.0,0.009172458343782717,0,0
1790035879.383827,0.0,0.0,0.0,0.0,0,0.0203246729494282,-0.1859443206519648,0.1870518182569256,,0.0,0.007302095572634698,0,0
1790035879.4884784,0.0,0.0,0.0,0.0,0,0.0216000903524319,-0.1978234528906692,0.19899920205071184,,0.0,0.011947404416713714,0,0
1790035879.5878737,0.0,0.0,0.0,0.0,0,0.0226632292195986,-0.2077345849927598,0.20896717388330208,,0.0,0.0099679889544467,0,0
1790035879.686897,0.0,0.0,0.0,0.0,0,0.0237511196195368,-0.2178821295083408,0.21917284969236253,,0.0,0.010205692784812592,0,0
