t,dr_x,dr_y
1790036849.3437195,0.0,0.0
1790036849.3441255,2.8465770687489897e-09,-1.9626754353430034e-09
1790036849.3446133,1.0375185683953606e-08,-7.153546729007868e-09
1790036849.3453248,3.010612861218119e-08,-2.074977497088912e-08
1790036849.346003,5.687250375275852e-08,-3.918995110064973e-08
1790036849.3468404,1.0207108159674868e-07,-7.030251361514354e-08
1790036849.3474746,1.4327856377578837e-07,-9.865683967986849e-08
1790036849.3482978,2.0848523725059381e-07,-1.435322299667125e-07
1790036849.3488624,2.5870477500583343e-07,-1.7810029600118397e-07
1790036849.349387,3.101105080894845e-07,-2.1349013801671152e-07
1790036849.359739,3.1742964456956685e-06,-2.1904454210381357e-06
1790036849.379453,1.5333698652098977e-05,-1.0589527923930625e-05
1790036849.4003732,3.578939895353048e-05,-2.4719604716469118e-05
1790036849.4193778,6.0608864578976364e-05,-4.185956788080638e-05
1790036849.4439924,0.0001032373377816698,-7.127991575197851e-05
1790036849.4596336,0.00013456159046845302,-9.289264226891335e-05
1790036849.4797194,0.00018177686846834176,-0.00012545668433072146
1790036849.5003448,0.00023762247319417877,-0.0001639681379782431
1790036849.5194583,0.0002956934954594935,-0.00020401302002080805
1790036849.537868,0.000357484518938518,-0.0002466249077931591
1790036849.555435,0.00042177924046182076,-0.000290966097644675
1790036849.5785284,0.0005155190649981644,-0.0003556118336273014
1790036849.595806,0.0005908159846043596,-0.000407531469955407
1790036849.6190798,0.0007016321453461869,-0.0004839225624949521
1790036849.6394083,0.0008055910260409869,-0.0005555731990998979
1790036849.659482,0.000915244651925827,-0.0006311314768475018
1790036849.6926265,0.0011153830084519307,-0.000768994086006921
1790036849.7005982,0.0011646224989961546,-0.0008029092925510095
1790036849.720922,0.0012973188821049407,-0.0008942966765753568
1790036849.7419944,0.001442600398341753,-0.0009943385525219952
1790036849.7613084,0.0015822295139834258,-0.00109047082218039
1790036849.7801256,0.0017244042971956677,-0.0011883404750787385
1790036849.8001664,0.001882777549834322,-0.0012973458300946292
1790036849.819587,0.002042784383112269,-0.0014074593105358817
1790036849.8405423,0.0022230530409566187,-0.001531493660956575
1790036849.8595543,0.0023928906091952125,-0.001648324039917366
1790036849.8796437,0.0025793787358645453,-0.0017765738918350197
1790036849.8997593,0.0027731412478393435,-0.00190980192245669
1790036849.9199977,0.002975193600723163,-0.0020487024234655425
1790036849.9407728,0.0031900975003236907,-0.002196411899067369
1790036849.9613266,0.0034100395312562917,-0.00234757146728326
1790036849.981439,0.0036322773871175257,-0.0025002979640350235
1790036850.0021677,0.0038687716372441034,-0.002662819283652025
1790036850.0228324,0.004111945524176491,-0.0028299282810612617
1790036850.0423698,0.00434848079772601,-0.002992478720254643
1790036850.062671,0.004601427932553152,-0.0031663044697355243
1790036850.0831606,0.004864032557524668,-0.003346756863407589
1790036850.1032472,0.0051284892464480885,-0.003528473434506574
1790036850.1235008,0.0054022781803109415,-0.0037165927853901365
1790036850.1444929,0.005693703613244764,-0.003916821629436231
1790036850.15877,0.00589544959970511,-0.004055431163462346
1790036850.1888342,0.006335986554893914,-0.00435807289230387
1790036850.1986847,0.006482014316703171,-0.004458388901730345
1790036850.219843,0.006803458519424187,-0.004679192488402862
1790036850.2395108,0.007109002434059503,-0.0048890482673389106
1790036850.2595634,0.0074275532359274555,-0.005107798888936432
1790036850.279992,0.007759381488629719,-0.005335624114156441
1790036850.299388,0.008081008950652103,-0.005556414532695294
1790036850.3203945,0.008437058245278083,-0.005800807851449346
1790036850.3403106,0.008781545995081519,-0.006037247588438894
1790036850.3608742,0.009144603932304606,-0.006286424339589712
1790036850.3796058,0.009481429580748124,-0.0065175896748606715
1790036850.3990295,0.009837275442493947,-0.006761799106469873
1790036850.4199252,0.010227698991242694,-0.0070297226259113145
1790036850.4440486,0.010688573501942994,-0.007345954462571331
1790036850.4615626,0.01102853796388025,-0.0075791980240942835
1790036850.481468,0.011421854202103485,-0.00784900771444303
1790036850.501612,0.011826975809157803,-0.008126884420417799
1790036850.5227845,0.012260616086461144,-0.008424286926826518
1790036850.542465,0.01267046100853592,-0.008705343150826302
1790036850.5618024,0.013079690720476309,-0.008985956840996382
1790036850.5810685,0.01349389525124283,-0.009269958264127543
1790036850.5990968,0.013887159192842701,-0.009539584907470299
1790036850.6228695,0.014415597693965053,-0.009901860174912808
1790036850.642397,0.014856335489038457,-0.010203984942262332
1790036850.6619115,0.015303453760934527,-0.010510450353176229
1790036850.688146,0.015916608511675177,-0.010930659082820362
1790036850.7027793,0.016262364537659505,-0.011167592343421035
1790036850.7238612,0.0167682672063289,-0.011514232346858683
1790036850.739135,0.017138873294829545,-0.011768148188678456
1790036850.7597742,0.01764710564268682,-0.01211632344579899
1790036850.7793932,0.018136942057889568,-0.012451868863612117
1790036850.8011894,0.01868944419730726,-0.01283030206129152
1790036850.819861,0.01916884058959072,-0.01315863109486054
1790036850.8399258,0.019691065861950473,-0.013516250892381697
1790036850.859987,0.020220250746577205,-0.013878595103390854
1790036850.877571,0.020689502241651503,-0.014199873211857868
1790036850.9002786,0.02130449454448531,-0.014620889150641834
1790036850.9179213,0.0217877546531629,-0.014951703473016853
1790036850.935574,0.02227672945726547,-0.015286414663164369
1790036850.9597125,0.02295552233178659,-0.015751035724452
1790036850.9765315,0.023433421966006774,-0.016078132519740676
1790036851.0014431,0.024152099027427494,-0.016569975519771914
1790036851.02071,0.024714419364744705,-0.016954777209287154
1790036851.0410645,0.025315738917175513,-0.017366223864176022
1790036851.062156,0.02594663450908998,-0.01779785496868899
1790036851.0809336,0.0265145136563356,-0.018186328136049854
1790036851.1009877,0.027128058330300412,-0.018605997177106464
1790036851.1215372,0.02776416906802763,-0.019041066307464452
1790036851.141729,0.02839636169918926,-0.019473428099456142
1790036851.157212,0.02888532039926502,-0.01980781822912624
1790036851.1894248,0.029920788697221097,-0.020515912998130895
1790036851.1972213,0.03017247001389673,-0.02068802115339693
1790036851.2172348,0.030825547546033335,-0.021134609134165913
1790036851.2383978,0.03152398823302021,-0.02161219598869047
1790036851.2588336,0.03220575839088946,-0.022078355558862662
1790036851.2790766,0.03288829917229579,-0.022545009478645926
1790036851.2986195,0.033553943224162594,-0.023000090998780587
1790036851.3195317,0.0342738937034223,-0.023492284829977592
1790036851.3389251,0.034948147341118424,-0.02395323297363527
1790036851.3594952,0.03567071564242632,-0.024447213050354015
1790036851.3786483,0.0363499345288606,-0.024911557372216092
1790036851.3987875,0.03707122527414178,-0.02540465606138273
1790036851.4191127,0.03780641942461073,-0.025907246559452143
1790036851.438898,0.0385289628997549,-0.02640116833058677
1790036851.4603727,0.03932129960742361,-0.026942769851423246
1790036851.4798744,0.04004753874365965,-0.02743915785305969
1790036851.5000808,0.040807198153741724,-0.02795836128386344
1790036851.5206678,0.04158860034182376,-0.028492404629797075
1790036851.5407274,0.04235704098490105,-0.02901758017503433
1790036851.5601408,0.043107334371836406,-0.029530345978983685
1790036851.5807002,0.043909314201074585,-0.030078430565308227
1790036851.6002965,0.04468045832637717,-0.030605437659137254
1790036851.6201174,0.045467327648290215,-0.03114318949980283
1790036851.640324,0.046276677391400504,-0.03169629508885948
1790036851.6605544,0.04709416870772828,-0.03225494912182832
1790036851.6839406,0.048048823722160114,-0.0329073134795544
1790036851.701404,0.048767071616442524,-0.03339812051079222
1790036851.72133,0.04959358114847866,-0.03396289601490838
1790036851.7416978,0.050445719152493095,-0.03454518027739479
1790036851.7627213,0.05133305809507233,-0.035151511967974815
1790036851.7826364,0.05218057840758103,-0.03573063618385213
1790036851.8016195,0.05299476808060349,-0.03628698122590462
1790036851.8211086,0.05383733779922671,-0.03686271173471524
1790036851.841609,0.054731022522963114,-0.03747336810450812
1790036851.8637054,0.055702881290546936,-0.03813742414014058
1790036851.8831744,0.05656585909099498,-0.0387270695132495
1790036851.9039323,0.057493556245005906,-0.03936092001799875
1790036851.9248052,0.058434053589445,-0.04000351017171734
1790036851.945267,0.059363392476057486,-0.04063847212075222
1790036851.9650424,0.060268435636009116,-0.04125682826988265
1790036851.979378,0.06092813901173944,-0.04170755819324813
1790036851.999687,0.06186998933922606,-0.04235105159570361
1790036852.0191882,0.06278108334676588,-0.04297351736121261
1790036852.0397673,0.06375001616288017,-0.04363547378609196
1790036852.0608578,0.06475089840739379,-0.04431922456799634
1790036852.078804,0.06560826889534846,-0.04490491088485264
1790036852.0999408,0.06662596722363054,-0.04560009550310276
1790036852.1194606,0.06757254194313593,-0.04624668078417335
1790036852.139017,0.06852765003855245,-0.04689907989515646
1790036852.1607296,0.06959637784952147,-0.04762906742786278
1790036852.1893723,0.07102069115732049,-0.04860190747819892
1790036852.199649,0.07153358983710165,-0.048952225123934816
1790036852.2198596,0.07254948616793835,-0.04964606837794647
1790036852.2399378,0.07356586659300618,-0.05034019921976715
1790036852.2593343,0.07455441487834409,-0.051015270456898965
1790036852.2801826,0.07562466386978015,-0.05174607301104127
1790036852.2994635,0.076621038839424,-0.0524263874931438
1790036852.3204775,0.07771479243607195,-0.05317314897632388
1790036852.3411508,0.0787983735540473,-0.053912927568022406
