t,gps_x,gps_y,dr_x,dr_y,fused_x,fused_y,predicted_spoofed,is_spoofed
1790035514.1052568,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1790035514.108738,0.0,0.0,-2.927201143179445e-09,-4.962699886934606e-08,0.0,0.0,0,0
1790035514.2078035,0.0,0.0,-1.3839915060951533e-05,-0.0002351100535888,0.0,0.0,0,0
1790035514.307003,0.0,0.0,-5.166834720399477e-05,-0.0008746699669328,0.0,0.0,0,0
1790035514.4062111,0.0,0.0,-0.000110183681804,-0.0018613255097495,0.0,0.0,0,0
1790035514.5054083,0.0,0.0,-0.0001906249336574,-0.0032172622123091,0.0,0.0,0,0
1790035514.6099832,0.0,0.0,-0.0002938793759272,-0.0049611724446233,0.0,0.0,0,0
1790035514.7091317,0.0,0.0,-0.0004176279222481,-0.0070522770167311,0.0,0.0,0,0
1790035514.8083582,0.0,0.0,-0.0005626786506439,-0.0095004572551425,0.0,0.0,0,0
1790035514.9073954,0.0,0.0,-0.0007297676798226,-0.01231483870729,0.0,0.0,0,0
1790035515.0068264,0.0,0.0,-0.0009282396806209,-0.0156490133358459,0.0,0.0,0,0
1790035515.107541,0.0,0.0,-0.001136672568336,-0.0191393333143287,0.0,0.0,0,0
1790035515.2057743,0.0,0.0,-0.0013807080730364,-0.0232119550316511,0.0,0.0,0,0
1790035515.3104165,0.0,0.0,-0.0016452310337664,-0.0276136958591498,0.0,0.0,0,0
1790035515.4096963,0.0,0.0,-0.0019176354033272,-0.0321359844929428,0.0,0.0,0,0
1790035515.508926,0.0,0.0,-0.0022207289306266,-0.0371536114544095,0.0,0.0,0,0
1790035515.6081116,0.0,0.0,-0.0025442283408005,-0.0424909862788209,0.0,0.0,0,0
1790035515.707311,0.0,0.0,-0.0028916232563416,-0.0482005212585963,0.0,0.0,0,0
1790035515.8098264,0.0,0.0,-0.0032771806649174,-0.0545110332937715,0.0,0.0,0,0
1790035515.9083462,0.0,0.0,-0.0036727176992159,-0.060958275641119,0.0,0.0,0,0
1790035516.0079942,0.0,0.0,-0.0040864464174475,-0.0676793408120459,0.0,0.0,0,0
1790035516.1070724,0.0,0.0,-0.0045270178772315,-0.0748155005819874,0.0,0.0,0,0
1790035516.206255,0.0,0.0,-0.0050108111348783,-0.0826328357903818,0.0,0.0,0,0
1790035516.3056962,0.0,0.0,-0.005497180957839,-0.0904738175452307,0.0,0.0,0,0
1790035516.410252,0.0,0.0,-0.0060112581745602,-0.098738981037839,0.0,0.0,0,0
1790035516.5094633,0.0,0.0,-0.0065436707643626,-0.1072731574231985,0.0,0.0,0,0
1790035516.608555,0.0,0.0,-0.0070989258822855,-0.1161468949293989,0.0,0.0,0,0
1790035516.7077894,0.0,0.0,-0.0076784926585599,-0.1253825576354958,0.0,0.0,0,0
1790035516.8070495,0.0,0.0,-0.0083077537437512,-0.1353794221558305,0.0,0.0,0,0
1790035516.9061515,0.0,0.0,-0.0089324321173792,-0.1452716471706755,0.0,0.0,0,0
1790035517.005274,0.0,0.0,-0.0095823533561904,-0.1555306677496234,0.0,0.0,0,0
