t,true_x_m,true_y_m,spoofed_x_m,spoofed_y_m,is_spoofed,dr_x,dr_y,divergence_m,slope_gap_mps,cusum_stat,jump_delta_m,jump_alarm,predicted_spoofed
1790035782.513861,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0,0
1790035782.520718,0.0,0.0,0.0,0.0,0,1.1926558173360205e-08,-3.514802951102671e-09,1.243368930155588e-08,,0.0,1.243368930155588e-08,0,0
1790035782.6202016,0.0,0.0,0.0,0.0,0,1.1525656638180128e-05,-3.72561747269998e-06,1.2112843864844996e-05,,0.0,1.2100414399490803e-05,0,0
1790035782.719968,0.0,0.0,0.0,0.0,0,4.083150323561854e-05,-1.2750966443674244e-05,4.277614757932315e-05,,0.0,3.066414141697854e-05,0,0
1790035782.8186738,0.0,0.0,0.0,0.0,0,8.73449179309342e-05,-2.6814608470192865e-05,9.136825442007398e-05,,0.0,4.8593042440955136e-05,0,0
1790035782.9179733,0.0,0.0,0.0,0.0,0,0.0001529219739495,-4.576569232999818e-05,0.00015962339650269197,,0.0,6.826048531561646e-05,0,0
1790035783.0167978,0.0,0.0,0.0,0.0,0,0.00023566339581,-6.951825579020661e-05,0.0002457031216993657,,0.0,8.608325715508479e-05,0,0
1790035783.121217,0.0,0.0,0.0,0.0,0,0.0003429175804999,-9.981980145527345e-05,0.0003571504721801101,,0.0,0.00011145242843109029,0,0
1790035783.2210138,0.0,0.0,0.0,0.0,0,0.0004655346193741,-0.0001344291698463,0.0004845551398358638,,0.0,0.00012740779647534475,0,0
1790035783.3196251,0.0,0.0,0.0,0.0,0,0.0006046471611564,-0.0001732892528583,0.0006289891530469197,,0.0,0.00014443824054879544,0,0
1790035783.4188757,0.0,0.0,0.0,0.0,0,0.0007629645677224,-0.000217656720605,0.0007934036675138021,,0.0,0.0001644167674418841,0,0
1790035783.5185213,0.0,0.0,0.0,0.0,0,0.0009388575507344,-0.0002672428625463,0.0009761517546739017,,0.0,0.0001827488083284881,0,0
1790035783.620938,0.0,0.0,0.0,0.0,0,0.0011393988540961,-0.0003247851696117,0.0011847848560456902,,0.0,0.0002086334859422576,0,0
1790035783.721161,0.0,0.0,0.0,0.0,0,0.0013544571487272,-0.0003871931448735,0.001408713135870908,,0.0,0.00022393040317454527,0,0
1790035783.8195505,0.0,0.0,0.0,0.0,0,0.0015826683650386,-0.0004542735194848,0.0016465732854018561,,0.0,0.00023786579390135308,0,0
1790035783.9190545,0.0,0.0,0.0,0.0,0,0.0018328640107627,-0.0005280863974671,0.0019074238451741424,,0.0,0.00026085666963934285,0,0
1790035784.0157273,0.0,0.0,0.0,0.0,0,0.002091338334591,-0.0006047003701804,0.0021770067908543993,,0.0,0.0002695898308419872,0,0
1790035784.1205778,0.0,0.0,0.0,0.0,0,0.0023927160320201,-0.0006941203309884,0.0024913636915909042,,0.0,0.00031436355688687956,0,0
1790035784.2188623,0.0,0.0,0.0,0.0,0,0.0026919309927916,-0.0007834329700862,0.002803615467315383,,0.0,0.000312260052283516,0,0
1790035784.319401,0.0,0.0,0.0,0.0,0,0.0030162196379022,-0.000880698757592,0.003142166641935302,,0.0,0.0003385613072499454,0,0
1790035784.4200294,0.0,0.0,0.0,0.0,0,0.003360550549181,-0.0009846623124362,0.0035018366414116073,,0.0,0.00035968346806314566,0,0
1790035784.5167212,0.0,0.0,0.0,0.0,0,0.0037108221868926,-0.0010905099262418,0.0038677400639089326,,0.0,0.0003659152053871301,0,0
1790035784.6203012,0.0,0.0,0.0,0.0,0,0.0040998391471164,-0.0012083950297165,0.004274213328797671,,0.0,0.0004064862764756104,0,0
1790035784.720011,0.0,0.0,0.0,0.0,0,0.0044954562573193,-0.0013280405888593,0.0046875173351283725,,0.0,0.0004133133892192299,0,0
1790035784.820294,0.0,0.0,0.0,0.0,0,0.0049132202886616,-0.0014546813429686,0.0051240444391610135,,0.0,0.000436537130705674,0,0
1790035784.9196928,0.0,0.0,0.0,0.0,0,0.0053449946105977,-0.0015855903332079,0.00557521874836143,,0.0,0.0004511831433119501,0,0
1790035785.0238974,0.0,0.0,0.0,0.0,0,0.0058077183587844,-0.0017260625362311,0.006058785721078267,,0.0,0.00048357595779581486,0,0
1790035785.1206276,0.0,0.0,0.0,0.0,0,0.0062685628372631,-0.0018656882255752,0.0065403113534269865,,0.0,0.0004815318955885689,0,0
1790035785.2205725,0.0,0.0,0.0,0.0,0,0.006755701841747,-0.0020131857499694,0.007049285370763739,,0.0,0.0005089793015359096,0,0
1790035785.3195248,0.0,0.0,0.0,0.0,0,0.0072569095562412,-0.0021646919984987,0.00757288767616615,,0.0,0.0005236060698768897,0,0
1790035785.420127,0.0,0.0,0.0,0.0,0,0.0077815176314676,-0.0023233544341012,0.008120960071032171,,0.0,0.0005480760905787312,0,0
1790035785.52021,0.0,0.0,0.0,0.0,0,0.0083174224764416,-0.0024853504843037,0.008680811234063585,,0.0,0.0005598541981157387,0,0
1790035785.620383,0.0,0.0,0.0,0.0,0,0.0088764437022884,-0.0026546963454065,0.009264915838053254,,0.0,0.0005841085101416596,0,0
1790035785.7219348,0.0,0.0,0.0,0.0,0,0.009463557258028,-0.0028325065347187,0.009878360655756528,,0.0,0.0006134482787949081,0,0
1790035785.8218892,0.0,0.0,0.0,0.0,0,0.0100521968423104,-0.0030110326461871,0.010493473159681672,,0.0,0.0006151163570091311,0,0
1790035785.922186,0.0,0.0,0.0,0.0,0,0.0106643020389885,-0.0031965685177756,0.011133076316436908,,0.0,0.0006396063879030922,0,0
1790035786.0219164,0.0,0.0,0.0,0.0,0,0.0112922047963152,-0.0033869875977646,0.011789214314335592,,0.0,0.0006561412185515622,0,0
1790035786.117698,0.0,0.0,0.0,0.0,0,0.0119080068637033,-0.0035734324372932,0.012432620272891154,,0.0,0.0006434080077107404,0,0
1790035786.2177343,0.0,0.0,0.0,0.0,0,0.0125682133247471,-0.0037734818840391,0.01312246743968229,,0.0,0.0006898495142763527,0,0
1790035786.3184252,0.0,0.0,0.0,0.0,0,0.0132507125954979,-0.0039801979202095,0.01383558310200646,,0.0,0.000713117644000887,0,0
1790035786.4173446,0.0,0.0,0.0,0.0,0,0.0139444325874102,-0.0041905051325609,0.014560478476027042,,0.0,0.0007248976139744272,0,0
1790035786.5183516,0.0,0.0,0.0,0.0,0,0.0146612668433301,-0.0044074280094458,0.01530941432941763,,0.0,0.0007489371702461142,0,0
1790035786.6194549,0.0,0.0,0.0,0.0,0,0.0153966210360302,-0.0046299804636705,0.016077706876949156,,0.0,0.0007682938133312378,0,0
1790035786.7201989,0.0,0.0,0.0,0.0,0,0.0161507862393469,-0.0048578485762588,0.016865544430552392,,0.0,0.0007878382007926964,0,0
1790035786.81977,0.0,0.0,0.0,0.0,0,0.016913062921873,-0.0050883249917188,0.017661901047752063,,0.0,0.0007963574064490695,0,0
