t,gps_x,gps_y,dr_x,dr_y,fused_x,fused_y,predicted_spoofed,is_spoofed
1790037171.3663208,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1790037171.3723722,0.0,0.0,-2.0476678297767397e-08,1.9357012702293638e-08,0.0,0.0,0,0
1790037171.4678607,0.0,0.0,-4.005768144837998e-05,3.785527928653512e-05,0.0,0.0,0,0
1790037171.5702798,0.0,0.0,-0.0001409197491387,0.0001329828690264,0.0,0.0,0,0
1790037171.6711164,0.0,0.0,-0.0003054859035093,0.0002882526550185,0.0,0.0,0,0
1790037171.7723887,0.0,0.0,-0.0005355338755939,0.0005053858340226,0.0,0.0,0,0
1790037171.8682916,0.0,0.0,-0.0008184904048868,0.0007727939017166,0.0,0.0,0,0
1790037171.9704237,0.0,0.0,-0.0011664991839823,0.0011020198290596,0.0,0.0,0,0
1790037172.070588,0.0,0.0,-0.0015716144784913,0.0014853389182481,0.0,0.0,0,0
1790037172.1717975,0.0,0.0,-0.0020463517936316,0.0019342930333528,0.0,0.0,0,0
1790037172.27171,0.0,0.0,-0.0025817595623969,0.0024402690350823,0.0,0.0,0,0
1790037172.3721745,0.0,0.0,-0.0031826081829709,0.0030076712044071,0.0,0.0,0,0
1790037172.4723756,0.0,0.0,-0.0038406181227988,0.0036286940931799,0.0,0.0,0,0
1790037172.5683994,0.0,0.0,-0.0045565605901708,0.0043040440937539,0.0,0.0,0,0
1790037172.670184,0.0,0.0,-0.0053229473678595,0.0050270734838542,0.0,0.0,0,0
1790037172.767121,0.0,0.0,-0.0061771877017567,0.005833379636443,0.0,0.0,0,0
1790037172.869455,0.0,0.0,-0.007074886820224,0.0066811538325085,0.0,0.0,0,0
1790037172.9698236,0.0,0.0,-0.0080444552493912,0.00759740119205,0.0,0.0,0,0
1790037173.0704455,0.0,0.0,-0.0090747554808258,0.0085717332681759,0.0,0.0,0,0
1790037173.170092,0.0,0.0,-0.01016321573208,0.009601848621712,0.0,0.0,0,0
1790037173.2698944,0.0,0.0,-0.0113071717689406,0.0106854341647173,0.0,0.0,0,0
1790037173.3700378,0.0,0.0,-0.0125329781474111,0.0118475398029112,0.0,0.0,0,0
1790037173.4716308,0.0,0.0,-0.0138424963744078,0.0130905048982958,0.0,0.0,0,0
1790037173.5680146,0.0,0.0,-0.0151673370320949,0.0143495168728105,0.0,0.0,0,0
1790037173.669691,0.0,0.0,-0.016555337511811,0.0156701975241198,0.0,0.0,0,0
1790037173.7709527,0.0,0.0,-0.018031183059328,0.0170761883462862,0.0,0.0,0,0
1790037173.8711114,0.0,0.0,-0.0195730568051799,0.018547380570637,0.0,0.0,0,0
1790037173.971554,0.0,0.0,-0.0211652313308275,0.0200687159901869,0.0,0.0,0,0
1790037174.0728333,0.0,0.0,-0.0228248029478969,0.0216564439899749,0.0,0.0,0,0
1790037174.172732,-0.0090784735809409,0.0,-0.0245371965306998,0.0232965569049829,-0.0090784735809409,0.0,0,0
1790037174.2679248,-0.0090784735809409,0.0,-0.0262867470572023,0.0249746756940268,-0.0090784735809409,0.0,0,0
1790037174.3693402,-0.0090784735809409,0.0,-0.0281396624898202,0.0267544396699765,-0.0090784735809409,0.0,0,0
1790037174.4713314,-0.0090784735809409,0.0,-0.0300269398719335,0.0285698562458447,-0.0090784735809409,0.0,0,0
1790037174.5687048,-0.0090784735809409,0.0,-0.0319753791317561,0.0304468086852418,-0.0090784735809409,0.0,0,0
1790037174.6687672,-0.0090784735809409,0.0,-0.0340017789323822,0.0324014088684189,-0.0090784735809409,0.0,0,0
1790037174.770887,-0.0090784735809409,0.0,-0.0360842324098826,0.0344123265367351,-0.0090784735809409,0.0,0,0
1790037174.8708224,-0.0090784735809409,0.0,-0.0381999144221907,0.0364573428138713,-0.0090784735809409,0.0,0,0
1790037174.9708743,0.0,0.0,-0.0403998159515238,0.0385857915885264,0.0,0.0,0,0
1790037175.072106,0.0,0.0,-0.0426591841048287,0.0407734405426511,0.0,0.0,0,0
1790037175.1709645,0.0,0.0,-0.0450503416652156,0.0430900731978071,0.0,0.0,0,0
1790037175.2694366,0.0,0.0,-0.0473187599792967,0.0452890212166544,0.0,0.0,0,0
1790037175.368963,0.0,0.0,-0.0498418455623545,0.0477357906280577,0.0,0.0,0,0
1790037175.4689772,0.0,0.0,-0.0523495943077569,0.0501684628731991,0.0,0.0,0,0
1790037175.5694084,0.0,0.0,-0.0548236466404609,0.0525688631030505,0.0,0.0,0,0
1790037175.669458,0.0,0.0,-0.0574642593665327,0.0551313400919169,0.0,0.0,0,0
1790037175.7684803,0.0,0.0,-0.0602745856591712,0.057858999645855,0.0,0.0,0,0
1790037175.8701425,0.0,0.0,-0.0629997313623357,0.0605045187265045,0.0,0.0,0,0
1790037175.9712343,0.0,0.0,-0.065815251114014,0.0632383088678074,0.0,0.0,0,0
1790037176.0712535,0.0,0.0,-0.0687024556146411,0.0660418191610867,0.0,0.0,0,0
1790037176.1721413,0.0,0.0,-0.0717007663947363,0.0689528249939517,0.0,0.0,0,0
1790037176.2725928,0.0,0.0,-0.0747372499109716,0.0719007224967906,0.0,0.0,0,0
1790037176.3732395,0.0,0.0,-0.0778509631354759,0.0749230670636395,0.0,0.0,0,0
1790037176.4682353,-0.0090784735809409,0.0,-0.0809307325622577,0.0779116870581531,-0.0090784735809409,0.0,0,0
1790037176.569259,-0.0090784735809409,0.0,-0.0841501591088715,0.0810349206844068,-0.0090784735809409,0.0,0,0
1790037176.6697557,-0.0090784735809409,0.0,-0.0874276333306944,0.0842135674165673,-0.0090784735809409,0.0,0,0
1790037177.1606011,0.0,0.0,-0.104699777495287,0.1009596249069702,0.0,0.0,0,0
1790037177.1689017,-0.0090784735809409,0.0,-0.1048879488131672,0.1011420650258374,-0.0090784735809409,0.0,0,0
1790037177.262283,-0.0090784735809409,0.0,-0.1082470652218484,0.1043983038311701,-0.0090784735809409,0.0,0,0
1790037177.3600073,-0.0090784735809409,0.0,-0.1118757946140222,0.107914450072695,-0.0090784735809409,0.0,0,0
1790037177.4620936,-0.0090784735809409,0.0,-0.115687614336494,0.1116063900076339,-0.0090784735809409,0.0,0,0
1790037177.5625243,-0.0090784735809409,0.0,-0.1195266724442496,0.1153233343379438,-0.0090784735809409,0.0,0,0
1790037177.6636934,-0.0090784735809409,0.0,-0.1234237652095243,0.1190948266994682,-0.0090784735809409,0.0,0,0
1790037177.762714,-0.0090784735809409,0.0,-0.1273671752974005,0.1229093883996377,-0.0090784735809409,0.0,0,0
1790037177.8641543,-0.0090784735809409,0.0,-0.1314265293166671,0.126834261065428,-0.0090784735809409,0.0,0,0
1790037177.9653108,-0.0090784735809409,0.0,-0.1355298273291449,0.1308000667925433,-0.0090784735809409,0.0,0,0
1790037178.0618637,-0.0090784735809409,0.0,-0.1395186988293606,0.1346542710460428,-0.0090784735809409,0.0,0,0
1790037178.1608565,-0.0090784735809409,0.0,-0.1436926405417448,0.1386859392873868,-0.0090784735809409,0.0,0,0
1790037178.2636137,-0.0090784735809409,0.0,-0.1480602586925682,0.1429026497768423,-0.0090784735809409,0.0,0,0
1790037178.3646345,-0.0090784735809409,0.0,-0.1524565507387728,0.1471452076202112,-0.0090784735809409,0.0,0,0
1790037178.4660137,-0.0090784735809409,0.0,-0.156879317820824,0.1514116325779007,-0.0090784735809409,0.0,0,0
1790037178.5623145,-0.0090784735809409,0.0,-0.1611777172628293,0.1555569147482075,-0.0090784735809409,0.0,0,0
1790037178.663504,-0.0090784735809409,0.0,-0.165739056355009,0.1599547449470545,-0.0090784735809409,0.0,0,0
1790037178.7661786,-0.0090784735809409,0.0,-0.1704525841378421,0.1644987035481412,-0.0090784735809409,0.0,0,0
1790037178.861245,-0.0090784735809409,0.0,-0.1748394826494923,0.1687272040303033,-0.0090784735809409,0.0,0,0
1790037178.9670649,-0.0090784735809409,0.0,-0.1798168684075569,0.1735245490659022,-0.0090784735809409,0.0,0,0
1790037179.0659013,-0.0090784735809409,0.0,-0.1845208773464807,0.1780579994718368,-0.0090784735809409,0.0,0,0
1790037179.1651423,-0.0090784735809409,0.0,-0.1893224660803246,0.1826851721060996,-0.0090784735809409,0.0,0,0
1790037179.2600195,-0.0090784735809409,0.0,-0.1940263881339286,0.1872179817592168,-0.0090784735809409,0.0,0,0
1790037179.3596437,-0.0090784735809409,0.0,-0.1989654094994634,0.1919772263862423,-0.0090784735809409,0.0,0,0
1790037179.4588912,0.0,0.0,-0.2039561266049359,0.1967858268432645,0.0,0.0,0,0
1790037179.5588973,-0.0090784735809409,0.0,-0.2090355827487459,0.2016792923963301,-0.0090784735809409,0.0,0,0
1790037179.6637754,0.0,0.0,-0.2143906129486462,0.2068368083771816,0.0,0.0,0,0
1790037179.765085,0.0,0.0,-0.2197168523411745,0.2119646190362599,0.0,0.0,0,0
1790037179.8611689,0.0,0.0,-0.2247882299858346,0.2168449426760372,0.0,0.0,0,0
1790037179.9641688,0.0,0.0,-0.2303394118523173,0.2221846475048246,0.0,0.0,0,0
1790037180.0633156,0.0,0.0,-0.2356540801033715,0.2272942625499501,0.0,0.0,0,0
1790037180.1648738,0.0,0.0,-0.2412124692496967,0.2326349479637104,0.0,0.0,0,0
1790037180.2625153,0.0,0.0,-0.2466642994816772,0.2378698121375514,0.0,0.0,0,0
1790037180.3631785,0.0,0.0,-0.2523360648151159,0.2433122451679866,0.0,0.0,0,0
1790037180.461691,0.0,0.0,-0.2579219230686112,0.2486677809297011,0.0,0.0,0,0
1790037180.5666757,0.0,0.0,-0.2639890647453554,0.2544794963661253,0.0,0.0,0,0
1790037180.6621506,0.0,0.0,-0.26951792220808,0.2597709678294863,0.0,0.0,0,0
1790037180.7635758,0.0,0.0,-0.2755153585571966,0.2655056872312671,0.0,0.0,0,0
1790037180.865202,0.0,0.0,-0.2815815041681843,0.2713006921817067,0.0,0.0,0,0
1790037180.9613478,0.0,0.0,-0.287417100276041,0.2768699839120097,0.0,0.0,0,0
1790037181.0633175,0.0,0.0,-0.293601129578011,0.282765291740512,0.0,0.0,0,0
1790037181.1633575,0.0,0.0,-0.2998138976204123,0.2886810730123703,0.0,0.0,0,0
1790037181.2644377,0.0,0.0,-0.3061635213189371,0.2947191205158374,0.0,0.0,0,0
1790037181.3663228,0.0,0.0,-0.3125802606536189,0.3008128447034378,0.0,0.0,0,0
1790037181.465855,0.0,0.0,-0.3189973677255601,0.3068979058955322,0.0,0.0,0,0
1790037181.5638523,0.0,0.0,-0.3252857347006884,0.3128514515026609,0.0,0.0,0,0
1790037181.6656098,0.0,0.0,-0.3320227564689911,0.319218940117308,0.0,0.0,0,0
1790037181.764145,0.0,0.0,-0.3385041148788617,0.3253339638929127,0.0,0.0,0,0
1790037181.865648,0.0,0.0,-0.3453430213636453,0.3317751351062968,0.0,0.0,0,0
1790037181.9607117,0.0,0.0,-0.35182172026682,0.3378660933935912,0.0,0.0,0,0
1790037182.0627997,0.0,0.0,-0.3588053955202151,0.3444192364367206,0.0,0.0,0,0
1790037182.163066,0.0,0.0,-0.3657554531948364,0.3509275170549584,0.0,0.0,0,0
1790037182.2659023,0.0,0.0,-0.3730352812948914,0.357729388162097,0.0,0.0,0,0
1790037182.366784,0.0,0.0,-0.3802255651489199,0.3644330585050396,0.0,0.0,0,0
1790037182.4625566,0.0,0.0,-0.3870538368684362,0.3707854808691115,0.0,0.0,0,0
1790037182.5631137,0.0,0.0,-0.3944214087347497,0.3776242576846677,0.0,0.0,0,0
1790037182.6666903,0.0,0.0,-0.4020874621544671,0.3847227177701127,0.0,0.0,0,0
1790037182.7638807,0.0,0.0,-0.4093713304778161,0.391453295851164,0.0,0.0,0,0
1790037182.8630598,0.0,0.0,-0.4167467672198324,0.3983554771065556,0.0,0.0,0,0
1790037182.9650934,0.0,0.0,-0.4241259410592973,0.4055144671838926,0.0,0.0,0,0
1790037183.0642369,0.0,0.0,-0.4310387626966412,0.4125243436590154,0.0,0.0,0,0
1790037183.164435,0.0,0.0,-0.4376863527548817,0.4195843989356828,0.0,0.0,0,0
1790037183.2682323,0.0,0.0,-0.4442803347829193,0.4269104421083116,0.0,0.0,0,0
1790037183.3662918,0.0,0.0,-0.4502816065124099,0.4338203946613475,0.0,0.0,0,0
1790037183.46155,0.0,0.0,-0.4559854245747094,0.4405541883365188,0.0,0.0,0,0
1790037183.5632975,0.0,0.0,-0.4620333848490549,0.4477791212822851,0.0,0.0,0,0
1790037183.6611412,0.0,0.0,-0.4680404080519116,0.4549436346435173,0.0,0.0,0,0
1790037183.7632914,0.0,0.0,-0.4743556049749492,0.4623803016786173,0.0,0.0,0,0
1790037183.866524,0.0,0.0,-0.4809519882437801,0.4699930459282013,0.0,0.0,0,0
1790037183.9644785,0.0,0.0,-0.4874931879883641,0.4773482821570801,0.0,0.0,0,0
1790037184.0661397,0.0,0.0,-0.494511888699148,0.4850140313788048,0.0,0.0,0,0
1790037184.1656628,0.0,0.0,-0.5016448617652253,0.4925773339568786,0.0,0.0,0,0
1790037184.2643704,0.0090784735809409,0.0,-0.5090760481065505,0.5002334114316266,0.0090784735809409,0.0,0,0
1790037184.3658934,0.0090784735809409,0.0,-0.5169167343067411,0.5081054808323023,0.0090784735809409,0.0,0,0
1790037184.4657185,0.0090784735809409,0.0,-0.5250125456556057,0.5160553012837199,0.0090784735809409,0.0,0,0
1790037184.566027,0.0090784735809409,0.0,-0.5333034902816277,0.5240523191072145,0.0090784735809409,0.0,0,0
1790037184.6672466,0.0090784735809409,0.0,-0.5419093822746756,0.5322297738791479,0.0090784735809409,0.0,0,0
1790037184.7623253,0.0090784735809409,0.0,-0.5501593001907945,0.5399713921235579,0.0090784735809409,0.0,0,0
1790037184.8665564,0.0090784735809409,0.0,-0.5593762140750693,0.5485265561417139,0.0090784735809409,0.0,0,0
1790037184.9646568,0.0090784735809409,0.0,-0.5681728454304815,0.5566132403413605,0.0090784735809409,0.0,0,0
1790037185.0626652,0.0090784735809409,0.0,-0.5771285279578057,0.564782003238923,0.0090784735809409,0.0,0,0
1790037185.1628432,0.0090784735809409,0.0,-0.5863365046836881,0.5731350462872685,0.0090784735809409,0.0,0,0
1790037185.2667797,0.0090784735809409,0.0,-0.5960521724343061,0.5819205498256541,0.0090784735809409,0.0,0,0
1790037185.362829,0.0090784735809409,0.0,-0.6050827453894194,0.5900841113162926,0.0090784735809409,0.0,0,0
1790037185.463305,0.0090784735809409,0.0,-0.6145513796758818,0.5986453180778533,0.0090784735809409,0.0,0,0
1790037185.5644994,0.0090784735809409,0.0,-0.6241706778171494,0.6073459976548041,0.0090784735809409,0.0,0,0
1790037185.6634386,0.0090784735809409,0.0,-0.6336261662920343,0.6159113827783423,0.0090784735809409,0.0,0,0
1790037185.77175,0.0090784735809409,0.0,-0.6440166416252756,0.6253543488537912,0.0090784735809409,0.0,0,0
1790037185.8651946,0.0090784735809409,0.0,-0.6530394212672932,0.6335860999611361,0.0090784735809409,0.0,0,0
1790037185.9638443,0.0090784735809409,0.0,-0.6625554726286506,0.6422955184531134,0.0090784735809409,0.0,0,0
1790037186.0614655,0.0090784735809409,0.0,-0.6720301887463034,0.6509889695967632,0.0090784735809409,0.0,0,0
1790037186.1656482,0.0090784735809409,0.0,-0.6822138790538581,0.6603603371603248,0.0090784735809409,0.0,0,0
1790037186.2663226,0.0090784735809409,0.0,-0.6919921005511958,0.6693900064167794,0.0090784735809409,0.0,0,0
1790037186.366402,0.0090784735809409,0.0,-0.7017628855466695,0.6784384284831186,0.0090784735809409,0.0,0,0
1790037186.4636562,0.0090784735809409,0.0,-0.711311257448398,0.6872924320571788,0.0090784735809409,0.0,0,0
1790037186.5629282,0.0090784735809409,0.0,-0.7211648432746249,0.6964249322145813,0.0090784735809409,0.0,0,0
1790037186.662903,0.0090784735809409,0.0,-0.7311875892232196,0.705686778602027,0.0090784735809409,0.0,0,0
1790037186.764572,0.0090784735809409,0.0,-0.7415859785370231,0.715237635705068,0.0090784735809409,0.0,0,0
1790037186.8681233,0.0090784735809409,0.0,-0.7522275140190906,0.7249328209986208,0.0090784735809409,0.0,0,0
1790037186.9625456,0.0090784735809409,0.0,-0.7621878126581911,0.7339198130795814,0.0090784735809409,0.0,0,0
1790037187.063087,0.0090784735809409,0.0,-0.7729926937664111,0.7435568381191906,0.0090784735809409,0.0,0,0
1790037187.1685927,0.0090784735809409,0.0,-0.7843829956938605,0.7535805648377105,0.0090784735809409,0.0,0,0
1790037187.266208,0.0090784735809409,0.0,-0.7952266615864947,0.7629958841150393,0.0090784735809409,0.0,0,0
1790037187.36508,0.0090784735809409,0.0,-0.8065291736824545,0.7726860772331197,0.0090784735809409,0.0,0,0
1790037187.4665432,0.0090784735809409,0.0,-0.8181450947343514,0.7825103576319654,0.0090784735809409,0.0,0,0
1790037187.5677538,0.0090784735809409,0.0,-0.8300450385483248,0.7924408633359077,0.0090784735809409,0.0,0,0
1790037187.665849,0.0090784735809409,0.0,-0.8419029611781945,0.8022059266616374,0.0090784735809409,0.0,0,0
1790037187.7668338,0.0090784735809409,0.0,-0.8541987351213313,0.8121925194048494,0.0090784735809409,0.0,0,0
1790037187.8675268,0.0090784735809409,0.0,-0.8666838374134282,0.8222003675446308,0.0090784735809409,0.0,0,0
1790037187.967528,0.0090784735809409,0.0,-0.8793803997526569,0.8322458684290067,0.0090784735809409,0.0,0,0
1790037188.068122,0.0090784735809409,0.0,-0.8924124443569273,0.8424309088579901,0.0090784735809409,0.0,0,0
1790037188.1633372,0.0090784735809409,0.0,-0.905049660610272,0.8522011812378913,0.0090784735809409,0.0,0,0
1790037188.2678032,0.0090784735809409,0.0,-0.9190846921375412,0.8629247213630756,0.0090784735809409,0.0,0,0
1790037188.3648689,0.0090784735809409,0.0,-0.9323670876713008,0.8729628416519586,0.0090784735809409,0.0,0,0
1790037188.467636,0.0090784735809409,0.0,-0.9465389955361252,0.8835638156402615,0.0090784735809409,0.0,0,0
1790037188.5675948,0.0090784735809409,0.0,-0.9607729640752238,0.8941070311744203,0.0090784735809409,0.0,0,0
