t,dr_x,dr_y
1790037752.4815166,0.0,0.0
1790037752.482111,-3.7050902653323284e-09,3.1529976010299385e-09
1790037752.482846,-1.39422528359593e-08,1.1902002782093865e-08
1790037752.4834125,-2.5185138064968375e-08,2.1541059055765813e-08
1790037752.4839635,-3.928964992759625e-08,3.365376957051908e-08
1790037752.485021,-7.80324765098899e-08,6.702546991926985e-08
1790037752.485638,-1.0459529168159627e-07,8.992951351900683e-08
1790037752.4867811,-1.6746558015453289e-07,1.4418697317488676e-07
1790037752.5021029,-3.457483555000612e-06,2.98944638546753e-06
1790037752.5224118,-1.2120041169323687e-05,1.0478476827677247e-05
1790037752.542246,-2.46891820410031e-05,2.1338784608575032e-05
1790037752.561645,-4.0920778421742396e-05,3.535181189011797e-05
1790037752.5837357,-6.451443806569003e-05,5.5711238638124936e-05
1790037752.6098363,-9.952613545865323e-05,8.591802593221356e-05
1790037752.6255288,-0.00012315818334991652,0.00010631202437722654
1790037752.6449986,-0.0001564493481208207,0.0001350693527498693
1790037752.6655693,-0.0001960617602222503,0.00016930454826550855
1790037752.6848311,-0.0002370456100014924,0.00020473481563322874
1790037752.704326,-0.0002825126079154611,0.0002440438368237459
1790037752.724521,-0.0003338929565616949,0.00028846216496629883
1790037752.7434378,-0.0003857776796937227,0.0003333109493123211
1790037752.763193,-0.0004440569581719321,0.0003836829421702805
1790037752.7859364,-0.0005165760243498774,0.00044636727457540097
1790037752.8027146,-0.0005730247786394653,0.0004951718878338237
1790037752.8214972,-0.0006399185420682138,0.000553029500533304
1790037752.858955,-0.0007880394829657698,0.0006812711676913414
1790037752.8670523,-0.0008207482137935176,0.0007095929759737939
1790037752.8864102,-0.0009028763018919079,0.000780719866802298
1790037752.9067822,-0.0009936639910214278,0.0008593521258107665
1790037752.9261074,-0.0010837073525372348,0.0009373382534526583
1790037752.9458857,-0.0011799693175509381,0.0010207085071519718
1790037752.9663455,-0.0012839544906524086,0.0011107598322196524
1790037752.9861047,-0.0013884850054011794,0.0012012762416028727
1790037753.0055692,-0.0014954459016077585,0.0012938952215567486
1790037753.024207,-0.0016015237303380852,0.0013857584158361656
1790037753.04318,-0.001713294864639479,0.0014825755809671083
1790037753.067159,-0.001860609605498423,0.001610203406159434
1790037753.086398,-0.001982698029252856,0.0017159896208631179
1790037753.1091905,-0.0021328060712521198,0.0018460508856324954
1790037753.1269472,-0.002253070886529738,0.0019502458800069002
1790037753.1465497,-0.0023898858023688034,0.0020687689273219483
1790037753.1658585,-0.0025285819161286025,0.0021889089887720376
1790037753.1873057,-0.002687484393184295,0.0023265387987328598
1790037753.2046788,-0.002819383446786814,0.0024407806842708813
1790037753.2243817,-0.0029730664626449466,0.0025738940219195254
1790037753.2436235,-0.0031270631093073776,0.0027072950590842403
1790037753.2640655,-0.003295073815928728,0.002852853876552378
1790037753.2854369,-0.003475541391753547,0.0030092143246884446
1790037753.302263,-0.0036206201918303205,0.0031349128914242783
1790037753.321486,-0.0037902682040930084,0.003281899029036912
1790037753.3573945,-0.00412079497105147,0.0035682868914597363
1790037753.3621376,-0.0041646917443517026,0.003606321452597896
1790037753.3839011,-0.004371111988331806,0.0037851767709786246
1790037753.4016984,-0.0045432588172580005,0.0039343450268726834
1790037753.4252236,-0.004776659655287951,0.004136619783681373
1790037753.4452047,-0.00497911955889546,0.004312112320882998
1790037753.4653282,-0.005187304349124764,0.004492590087044393
1790037753.485349,-0.005398667848372794,0.0046758330439065025
1790037753.5028532,-0.005586706879053666,0.0048388546981825665
1790037753.5228367,-0.005805612437284085,0.005028631723410503
1790037753.546524,-0.006071034540849786,0.005258725019289979
1790037753.5668232,-0.006302856337126891,0.0054596846568946275
1790037753.587278,-0.006540889408087819,0.005666026552777799
1790037753.6131954,-0.006849609935556761,0.005933662683913108
1790037753.6214297,-0.006948412318530217,0.006019319693634012
1790037753.6466289,-0.0072575097619111155,0.006287341865848777
1790037753.6665654,-0.00750627036927534,0.006503067971342578
1790037753.6863067,-0.007756728358631491,0.006720276429703634
1790037753.7064648,-0.00801677963232313,0.006945815416186133
1790037753.725033,-0.00825997978370702,0.007156741647599849
1790037753.745044,-0.008526324617999572,0.007387743063742299
1790037753.7657597,-0.008806611264590468,0.007630834334361673
1790037753.7865713,-0.009092794065044643,0.00787904762522573
1790037753.8070714,-0.009379153142488538,0.008127436821791846
1790037753.8263357,-0.009652188633198876,0.008364298345053927
1790037753.8620503,-0.01017194628925127,0.008815326997014292
1790037753.8665576,-0.01023775703264454,0.008872437539418392
1790037753.883767,-0.010492174116233547,0.009093244095011868
1790037753.901523,-0.010758026142307317,0.009323994361616317
1790037753.9267747,-0.01114287068644663,0.00965805918125754
1790037753.9452727,-0.011428421442525254,0.00990594852650431
1790037753.9655645,-0.011746042151839777,0.010181692713205156
1790037753.9862204,-0.012073896522692343,0.010466339227036837
1790037754.0051491,-0.012378146107912723,0.010730512568979575
1790037754.0260055,-0.012717997222234389,0.011025639087076813
1790037754.046229,-0.013051870499158234,0.011315625688702924
1790037754.066342,-0.013388211739114732,0.011607801127568191
1790037754.0867653,-0.01373416205967895,0.011908358183274993
1790037754.1110632,-0.014152019437049763,0.012271426322698675
1790037754.1253169,-0.014399301186942116,0.012486297665984823
1790037754.1451883,-0.01474823972233626,0.012789528699843861
1790037754.1655474,-0.015110140917498745,0.013104050298234814
1790037754.1854978,-0.015469005629412873,0.01341596315249715
1790037754.2058349,-0.01583922274495336,0.013737775190733383
1790037754.2255898,-0.01620298411998922,0.014054025014636505
1790037754.2455618,-0.016574986363302825,0.014377497021397762
1790037754.265875,-0.016957726712947336,0.014710365499625074
1790037754.2862215,-0.01734549765843945,0.015047645461274262
1790037754.3056593,-0.017719970338533814,0.015373388699150916
1790037754.3264031,-0.018124182805690697,0.015725028496016258
1790037754.3631868,-0.018855338391936084,0.01636116391490923
1790037754.367487,-0.018941009023946655,0.016435702041384816
1790037754.3867767,-0.019329274328500144,0.016773542801665767
1790037754.4061809,-0.019723850876862545,0.017116913207165747
1790037754.4263325,-0.02013795374457886,0.01747732858421007
1790037754.4419096,-0.02046063219994343,0.01775821812525871
1790037754.4619014,-0.020879013857936703,0.018122483834148786
1790037754.48612,-0.021392079028093435,0.018569290731079033
1790037754.5042143,-0.02177888072871719,0.01890619011643965
1790037754.5255218,-0.02223920093734021,0.01930718546358187
1790037754.5450635,-0.022665436325045092,0.01967853858034214
1790037754.5649638,-0.023103705689646734,0.02006042891620588
1790037754.586418,-0.023581091615705027,0.020476463887127937
1790037754.613895,-0.02420053353879716,0.02101641367583815
1790037754.625325,-0.02445960140959524,0.021242261317777556
1790037754.6436958,-0.024879576438684766,0.021608462176461184
1790037754.6612012,-0.025283025830400582,0.02196031903764135
1790037754.6842682,-0.02582031104631967,0.022428998731493278
1790037754.7021208,-0.026239527743021167,0.02279473866720635
1790037754.7210903,-0.026688801180714605,0.023186758314697544
1790037754.7463772,-0.027294498109362197,0.023715364108154332
1790037754.7669454,-0.027791668720410532,0.024149322305035588
1790037754.7854009,-0.028241397244268447,0.02454192420506986
1790037754.8009963,-0.028624019738654076,0.02487598724993266
1790037754.8275406,-0.02928276448183878,0.02545127447567964
1790037754.8621607,-0.0301546856876344,0.02621301324258352
1790037754.8673494,-0.03028565254495375,0.02632743454748604
1790037754.886684,-0.03077765594409794,0.02675732767789859
1790037754.9072337,-0.03130508007533922,0.027218213400557693
1790037754.9268694,-0.031813146676230364,0.027662228994357555
1790037754.9463856,-0.0323221760353731,0.028107125764790464
1790037754.9662168,-0.032843602335875695,0.02856289325808816
1790037754.9867418,-0.03338775255939876,0.02903856504159784
1790037755.0070922,-0.03393167831813265,0.029514094259962032
1790037755.0261848,-0.034445858423180126,0.02996367389358837
1790037755.0457275,-0.034976220781356884,0.030427471065433042
1790037755.066146,-0.03553478410467894,0.030915987696156978
1790037755.0871518,-0.03611410955088633,0.031422716894115715
1790037755.1137588,-0.03685544284716697,0.03207121688248908
1790037755.126706,-0.03721796273430348,0.032388350370367615
1790037755.146688,-0.03778171063086114,0.03288154172445795
1790037755.1670058,-0.03835931327329585,0.03338687834452119
1790037755.1863785,-0.03891403698649222,0.03387221820060998
1790037755.207316,-0.039518219645307856,0.03440086487528636
1790037755.2271876,-0.040095843195400625,0.03490631119911191
1790037755.2471955,-0.04068168056280446,0.035418993239124
1790037755.267315,-0.0412750890994079,0.03593833542963153
1790037755.2874403,-0.041872975085687006,0.036461621189193646
1790037755.3074052,-0.04247032528965773,0.03698446511683687
1790037755.3266633,-0.04305046504878305,0.0374922579897743
1790037755.3605554,-0.044083645479294595,0.03839663334982685
1790037755.3672533,-0.0442883034062879,0.03857577752266375
1790037755.3875146,-0.044911764822500616,0.039121526345670336
1790037755.4071937,-0.04552142886242118,0.03965521629804591
1790037755.4276326,-0.04615907197748296,0.04021342959278221
1790037755.4474325,-0.04678094228195062,0.04075788104909226
1790037755.467888,-0.04742784096644958,0.04132428270259145
1790037755.4858167,-0.047998235363753,0.04182371355162831
1790037755.5020378,-0.048517096860732675,0.042278032002964115
1790037755.527338,-0.04933316088043582,0.04299258983182749
1790037755.5477908,-0.04999730546226967,0.043574126872669094
1790037755.56734,-0.05063616462142899,0.04413352381830696
1790037755.5850022,-0.051216669139385045,0.044641824396954896
1790037755.615272,-0.05222125261835497,0.045521480797301055
1790037755.6220894,-0.05244799596033872,0.04572002933519445
1790037755.6424518,-0.05312963610636919,0.04631694381644444
1790037755.6625304,-0.05380604454522806,0.04690929973721044
1790037755.6850705,-0.054570742057140145,0.04757899009114848
1790037755.7027743,-0.055174672587867596,0.04810789132539499
1790037755.723495,-0.05588605397632428,0.048730898519083625
1790037755.7424488,-0.05654056747351473,0.049304101815009924
1790037755.7622037,-0.05722686453432467,0.04990513667223425
1790037755.786454,-0.05807554032102748,0.05064837871588211
1790037755.8027391,-0.05864826498599094,0.051149955398779125
1790037755.8228283,-0.059359034494711735,0.05177244407668929
1790037755.862402,-0.06077572240624422,0.05301329524867525
1790037755.8660634,-0.06090693736852509,0.05312822475849132
1790037755.8861368,-0.06163057671034454,0.0537620628056084
1790037755.9034452,-0.062257708665335,0.05431137473747667
1790037755.9228055,-0.06296314972143992,0.05492927669583654
1790037755.942836,-0.06369726437492353,0.05557227680748268
1790037755.962773,-0.06443217306185971,0.05621594979842357
1790037755.986292,-0.06530497802690945,0.05698037847313172
1790037756.0036552,-0.0659525447227975,0.057547533843817555
