t,gps_x,gps_y,dr_x,dr_y,fused_x,fused_y,predicted_spoofed,is_spoofed
1790036552.5529404,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1790036552.5622127,0.0,0.0,6.062831226930907e-08,-8.846924921739115e-08,0.0,0.0,0,0
1790036552.6602714,0.0,0.0,2.4988963697849493e-05,-3.663926094514615e-05,0.0,0.0,0,0
1790036552.7574596,0.0,0.0,8.781568330675158e-05,-0.0001287965111111,0.0,0.0,0,0
1790036552.8585875,0.0,0.0,0.0001934474069629,-0.0002841632709091,0.0,0.0,0,0
1790036552.9588003,0.0,0.0,0.0003387646967908,-0.0004987616005752,0.0,0.0,0,0
1790036553.0594673,0.0,0.0,0.0005248243487841,-0.0007746446397032,0.0,0.0,0,0
1790036553.161846,0.0,0.0,0.0007543769921178,-0.0011159742141206,0.0,0.0,0,0
1790036553.2591882,0.0,0.0,0.0010125800080009,-0.0015008657673025,0.0,0.0,0,0
1790036553.3591497,0.0,0.0,0.0013122363836319,-0.0019479475785729,0.0,0.0,0,0
1790036553.4588504,0.0,0.0,0.0016564244148221,-0.0024615981157469,0.0,0.0,0,0
1790036553.5600004,0.0,0.0,0.0020430590779267,-0.0030385559856756,0.0,0.0,0,0
1790036553.6584682,0.0,0.0,0.0024578852427216,-0.0036571893530844,0.0,0.0,0,0
1790036553.758937,0.0,0.0,0.0029276791253026,-0.0043568126688659,0.0,0.0,0,0
1790036553.8578572,0.0,0.0,0.003422449694519,-0.0050930879526783,0.0,0.0,0,0
1790036553.9594457,0.0,0.0,0.003975265365714,-0.0059158942313943,0.0,0.0,0,0
1790036554.0598395,0.0,0.0,0.0045627619569625,-0.0067910026025729,0.0,0.0,0,0
1790036554.1597536,0.0,0.0,0.0051861869847747,-0.0077208532788507,0.0,0.0,0,0
1790036554.2603734,0.0,0.0,0.0058567054048258,-0.0087222366097648,0.0,0.0,0,0
1790036554.3605402,0.0,0.0,0.0065636451645595,-0.0097787108109144,0.0,0.0,0,0
1790036554.4611137,0.0,0.0,0.0073143455545087,-0.0109013077573011,0.0,0.0,0,0
1790036554.5616744,0.0,0.0,0.0080988359932346,-0.0120753953419825,0.0,0.0,0,0
1790036554.655666,0.0,0.0,0.0088746704212878,-0.0132376637133106,0.0,0.0,0,0
1790036554.7580614,0.0,0.0,0.0097604440223444,-0.0145656487391756,0.0,0.0,0,0
1790036554.858432,0.0,0.0,0.010663669533219,-0.0159206527493668,0.0,0.0,0,0
1790036554.9596107,0.0,0.0,0.0116196711573531,-0.0173559342356238,0.0,0.0,0,0
1790036555.060837,0.0,0.0,0.0126168095799777,-0.0188539959601031,0.0,0.0,0,0
1790036555.1565964,0.0,0.0,0.0135995619935299,-0.0203314222748338,0.0,0.0,0,0
1790036555.257143,0.0,0.0,0.0146718990754742,-0.0219448668910456,0.0,0.0,0,0
1790036555.3629203,0.0,0.0,0.0158356132819572,-0.0236975296465244,0.0,0.0,0,0
1790036555.462548,0.0,0.0,0.0169784683189462,-0.025419942830736,0.0,0.0,0,0
1790036555.5586057,0.0,0.0,0.0181208341291943,-0.0271424119591629,0.0,0.0,0,0
1790036555.6584888,0.0,0.0,0.0193399627092997,-0.0289813717444557,0.0,0.0,0,0
1790036555.760573,0.0,0.0,0.020617746291267,-0.0309093699931845,0.0,0.0,0,0
1790036555.8589082,0.0,0.0,0.0219115505011697,-0.0328626338875101,0.0,0.0,0,0
1790036555.9620633,0.0,0.0,0.0232972602051015,-0.0349567637295312,0.0,0.0,0,0
1790036556.0622096,0.0,0.0,0.0246943128406454,-0.0370699461132355,0.0,0.0,0,0
1790036556.161127,0.0,0.0,0.026116114420149,-0.0392224040526325,0.0,0.0,0,0
1790036556.2612796,0.0,0.0,0.0275857087669915,-0.0414493839967577,0.0,0.0,0,0
1790036556.360158,0.0,0.0,0.0290691339229052,-0.0436990457532492,0.0,0.0,0,0
1790036556.4581964,0.0,0.0,0.0305977776311001,-0.0460188334298423,0.0,0.0,0,0
1790036556.557397,0.0,0.0,0.0321747376681602,-0.048413389493225,0.0,0.0,0,0
1790036556.6579258,0.0,0.0,0.0338069376522413,-0.050892881912351,0.0,0.0,0,0
1790036556.7570937,0.0,0.0,0.0354674011750461,-0.0534169103248171,0.0,0.0,0,0
1790036556.8625517,0.0,0.0,0.0372545340888114,-0.0561357261356572,0.0,0.0,0,0
1790036556.9588704,0.0,0.0,0.0389483298601057,-0.0587149974643464,0.0,0.0,0,0
1790036557.0612304,0.0,0.0,0.040771376952257,-0.0614937676844443,0.0,0.0,0,0
1790036557.1553016,0.0,0.0,0.042514028064568,-0.0641522469269151,0.0,0.0,0,0
1790036557.2607667,0.0,0.0,0.0444693456928818,-0.0671379763145648,0.0,0.0,0,0
1790036557.361476,0.0,0.0,0.0463950610978818,-0.0700813215954611,0.0,0.0,0,0
1790036557.4583886,0.0,0.0,0.0482766114586396,-0.0729600953623202,0.0,0.0,0,0
1790036557.5621347,0.0,0.0,0.0503554683884483,-0.0761444870516115,0.0,0.0,0,0
1790036557.6603434,0.0,0.0,0.0523388776357268,-0.0791863944916453,0.0,0.0,0,0
1790036557.7601948,0.0,0.0,0.0543945407151543,-0.0823429901582071,0.0,0.0,0,0
1790036557.8600934,0.0,0.0,0.0565044282210375,-0.0855866920343578,0.0,0.0,0,0
1790036557.9605062,0.0,0.0,0.0586482893562224,-0.0888865336280594,0.0,0.0,0,0
1790036558.061994,0.0,0.0,0.0608595893117964,-0.0922939057007233,0.0,0.0,0,0
1790036558.164146,0.0,0.0,0.0631059126410149,-0.0957592456667779,0.0,0.0,0,0
1790036558.2637296,0.0,0.0,0.0653747406014631,-0.0992638101982202,0.0,0.0,0,0
1790036558.3569946,0.0,0.0,0.0675295780473572,-0.1025971139626647,0.0,0.0,0,0
1790036558.4634404,0.0,0.0,0.0699935973188905,-0.1064145236720791,0.0,0.0,0,0
1790036558.5633206,0.0,0.0,0.0723389556943107,-0.1100540561397633,0.0,0.0,0,0
1790036558.658765,0.0,0.0,0.0746503666357814,-0.1136467617213369,0.0,0.0,0,0
1790036558.7635648,0.0,0.0,0.0772170542496416,-0.1176429105001611,0.0,0.0,0,0
1790036558.860087,0.0,0.0,0.0796253165296237,-0.1213984354187826,0.0,0.0,0,0
1790036558.9613645,0.0,0.0,0.0821664692128154,-0.1253677119735046,0.0,0.0,0,0
1790036559.0619273,0.0,0.0,0.0847473410952227,-0.1294052675576429,0.0,0.0,0,0
1790036559.1577806,0.0,0.0,0.0872377259508091,-0.1333071377147645,0.0,0.0,0,0
1790036559.2592072,0.0,0.0,0.0899096892874383,-0.1374998976371896,0.0,0.0,0,0
1790036559.3606522,0.0,0.0,0.0926290798576119,-0.141773020795111,0.0,0.0,0,0
1790036559.46385,0.0,0.0,0.0954247912212522,-0.1461718219493919,0.0,0.0,0,0
1790036559.5607803,0.0,0.0,0.0980612188582678,-0.150324991675892,0.0,0.0,0,0
1790036559.6602502,0.0,0.0,0.1008549035312234,-0.15473093707419,0.0,0.0,0,0
1790036559.7601025,0.0,0.0,0.1036636345981877,-0.1591652647088876,0.0,0.0,0,0
1790036559.863922,0.0,0.0,0.106630313229853,-0.1638536136430581,0.0,0.0,0,0
1790036559.9602275,0.0,0.0,0.1094112360835558,-0.1682530742297271,0.0,0.0,0,0
1790036560.058188,0.0,0.0,0.1122930477491045,-0.1728168948638087,0.0,0.0,0,0
1790036560.1593585,0.0,0.0,0.1152852834283295,-0.1775607924989918,0.0,0.0,0,0
1790036560.2593205,0.0,0.0,0.1182916424931939,-0.182332867498449,0.0,0.0,0,0
1790036560.3607354,0.0,0.0,0.1213642821274132,-0.1872158107613769,0.0,0.0,0,0
1790036560.4599955,0.0,0.0,0.1244482804119686,-0.192122604535449,0.0,0.0,0,0
1790036560.560639,0.0,0.0,0.1275690218914485,-0.1970940395403053,0.0,0.0,0,0
1790036560.6610854,0.0,0.0,0.1307463624984217,-0.2021619125988592,0.0,0.0,0,0
1790036560.7621095,0.0,0.0,0.1339665923895129,-0.2073047172321004,0.0,0.0,0,0
1790036560.856669,0.0,0.0,0.1370369369232315,-0.2122144413604834,0.0,0.0,0,0
1790036560.9594915,0.0,0.0,0.1403819198700657,-0.2175704579275247,0.0,0.0,0,0
1790036561.0592914,0.0,0.0,0.143704367296082,-0.2228973928869274,0.0,0.0,0,0
1790036561.1609602,0.0,0.0,0.1470799119227846,-0.2283166896999426,0.0,0.0,0,0
1790036561.2616675,0.0,0.0,0.1504724452601184,-0.2337706823976128,0.0,0.0,0,0
