t,true_x_m,true_y_m,spoofed_x_m,spoofed_y_m,is_spoofed,dr_x,dr_y,divergence_m,slope_gap_mps,cusum_stat,jump_delta_m,jump_alarm,predicted_spoofed
1790035690.4525857,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0,0
1790035690.4608033,0.0,0.0,0.0,0.0,0,-5.793776932622927e-10,-3.993637014237578e-08,3.994057258803752e-08,,0.0,3.994057258803752e-08,0,0
1790035690.5557382,0.0,0.0,0.0,0.0,0,-4.969075785790869e-07,-3.716241398231268e-05,3.716573596922895e-05,,0.0,3.7125795422442865e-05,0,0
1790035690.6534889,0.0,0.0,0.0,0.0,0,-1.6801704669438643e-06,-0.0001272533086501,0.0001272644001093613,,0.0,9.009866487970468e-05,0,0
1790035690.7570217,0.0,0.0,0.0,0.0,0,-3.675150784239496e-06,-0.0002759903258938,0.0002760147943865561,,0.0,0.0001487503957810503,0,0
1790035690.8547993,0.0,0.0,0.0,0.0,0,-6.539082486637533e-06,-0.0004845421139316,0.00048458623564136727,,0.0,0.00020857145154253365,0,0
1790035690.9567127,0.0,0.0,0.0,0.0,0,-1.0146694448502644e-05,-0.0007409915166658,0.0007410609847906674,,0.0,0.0002564747765898145,0,0
1790035691.056692,0.0,0.0,0.0,0.0,0,-1.4672570410209835e-05,-0.0010545933151852,0.0010546953800769931,,0.0,0.0003136344553581814,0,0
1790035691.1569102,0.0,0.0,0.0,0.0,0,-2.006892204486849e-05,-0.0014315835688052,0.0014317242318634814,,0.0,0.0003770288741402133,0,0
1790035691.2569036,0.0,0.0,0.0,0.0,0,-2.6197031592090475e-05,-0.0018715977388489,0.0018717810717411778,,0.0,0.00044005684128970086,0,0
1790035691.356687,0.0,0.0,0.0,0.0,0,-3.29764321250518e-05,-0.0023604003477969,0.0023606306883872,,0.0,0.000488849619807521,0,0
1790035691.451934,0.0,0.0,0.0,0.0,0,-4.034551380536452e-05,-0.0028987161430673,0.0028989969021306636,,0.0,0.0005383662311126268,0,0
1790035691.5562098,0.0,0.0,0.0,0.0,0,-4.8552222247269184e-05,-0.003510772081046,0.0035111077914722595,,0.0,0.0006121109550387383,0,0
1790035691.6555402,0.0,0.0,0.0,0.0,0,-5.746508404934695e-05,-0.0041912407345471,0.004191634660942162,,0.0,0.0006805270218757688,0,0
1790035691.7541883,0.0,0.0,0.0,0.0,0,-6.640283947783373e-05,-0.0049045220928704,0.004904971589779554,,0.0,0.0007133373532933992,0,0
1790035691.8540423,0.0,0.0,0.0,0.0,0,-7.590383331628838e-05,-0.0056882008560574,0.005688707267100694,,0.0,0.0007837363541103758,0,0
1790035691.9531832,0.0,0.0,0.0,0.0,0,-8.572936123537884e-05,-0.0065189669338945,0.006519530612596867,,0.0,0.0008308241794048407,0,0
1790035692.0534797,0.0,0.0,0.0,0.0,0,-9.622939643425412e-05,-0.0074160717480689,0.007416696048055617,,0.0,0.0008971662601514071,0,0
1790035692.4563012,0.0,0.0,0.0,0.0,0,-0.0001471039471509,-0.011960567199362,0.011961471786603917,,0.0,0.0045447802066474335,0,0
1790035692.4659576,0.0,0.0,0.0,0.0,0,-0.0001475960126429,-0.0120046473838827,0.01200555468915576,,0.0,4.408293088971583e-05,0,0
1790035692.555859,0.0,0.0,0.0,0.0,0,-0.0001602199184506,-0.0131508425264292,0.013151818489365152,,0.0,0.0011462646587045388,0,0
1790035692.655243,0.0,0.0,0.0,0.0,0,-0.0001736745904629,-0.0143862376675356,0.014387285952888842,,0.0,0.0012354684062606616,0,0
1790035692.7559729,0.0,0.0,0.0,0.0,0,-0.0001878007246004,-0.0156925503807562,0.015693674093874004,,0.0,0.0013063890892025388,0,0
1790035692.856272,0.0,0.0,0.0,0.0,0,-0.0002026548725611,-0.0170606790883086,0.017061882661407065,,0.0,0.0013682093429518139,0,0
1790035692.9566689,0.0,0.0,0.0,0.0,0,-0.0002178849251587,-0.0184746746087327,0.018475959399694625,,0.0,0.0014140775389919569,0,0
1790035693.055372,0.0,0.0,0.0,0.0,0,-0.0002330737650767,-0.0199266968571231,0.019928059890908765,,0.0,0.0014521016874443624,0,0
1790035693.1580975,0.0,0.0,0.0,0.0,0,-0.0002484204917113,-0.0214467139613157,0.021448152658893396,,0.0,0.0015200945756947025,0,0
1790035693.2589612,0.0,0.0,0.0,0.0,0,-0.000264522096097,-0.0230696831525664,0.02307119963719116,,0.0,0.0016230490619241146,0,0
1790035693.355916,0.0,0.0,0.0,0.0,0,-0.0002804262891105,-0.0246936858198374,0.024695278056188454,,0.0,0.0016240805419247923,0,0
1790035693.457185,0.0,0.0,0.0,0.0,0,-0.0002963620973265,-0.0263510849203593,0.026352751411811235,,0.0,0.0016574757097448823,0,0
1790035693.5566306,0.0,0.0,0.0,0.0,0,-0.0003133901082892,-0.0281456188697085,0.028147363551829587,,0.0,0.0017946147354026118,0,0
1790035693.657297,0.0,0.0,0.0,0.0,0,-0.0003298994213063,-0.0299200461565767,0.029921864842283114,,0.0,0.0017745040867235924,0,0
1790035693.757022,0.0,0.0,0.0,0.0,0,-0.0003465453815734,-0.0317509700441421,0.031752861169436354,,0.0,0.0018309995549018654,0,0
1790035693.8569882,0.0,0.0,0.0,0.0,0,-0.0003636170937531,-0.0336784234456392,0.03368038632757424,,0.0,0.00192752900323172,0,0
1790035693.957618,0.0,0.0,0.0,0.0,0,-0.0003807024473686,-0.0356856584487926,0.03568768909970657,,0.0,0.002007307716119383,0,0
1790035694.0584505,0.0,0.0,0.0,0.0,0,-0.000397325591913,-0.0377237406739312,0.037725833033347325,,0.0,0.002038150015420957,0,0
1790035694.159673,0.0,0.0,0.0,0.0,0,-0.0004139589254892,-0.0398469738996294,0.039849124092628925,,0.0,0.0021232983771704425,0,0
1790035694.2596345,0.0,0.0,0.0,0.0,0,-0.0004302963733434,-0.0419967100262422,0.04199891436688792,,0.0,0.002149798205940875,0,0
1790035694.3547328,0.0,0.0,0.0,0.0,0,-0.0004460792664259,-0.0441466119288363,0.04414886557440867,,0.0,0.0021499598346229128,0,0
1790035694.454667,0.0,0.0,0.0,0.0,0,-0.0004621301650047,-0.0464077241339753,0.04641002503322489,,0.0,0.0022611691744700863,0,0
1790035694.554865,0.0,0.0,0.0,0.0,0,-0.000478034788751,-0.0487300477860881,0.04873239245608291,,0.0,0.002322378113533422,0,0
1790035694.6550388,0.0,0.0,0.0,0.0,0,-0.0004935963655822,-0.051067449312508,0.05106983470364565,,0.0,0.0023374533275305276,0,0
1790035694.7597122,0.0,0.0,0.0,0.0,0,-0.0005094419715126,-0.053489078636447,0.053491504601182696,,0.0,0.0024216811651802082,0,0
1790035694.858961,0.0,0.0,0.0,0.0,0,-0.0005256701885351,-0.0559606198709846,0.05596308877726417,,0.0,0.0024715945114535606,0,0
1790035694.959769,0.0,0.0,0.0,0.0,0,-0.0005430600057299,-0.0585650546285791,0.05856757240844354,,0.0,0.002604492812873242,0,0
1790035695.059769,0.0,0.0,0.0,0.0,0,-0.0005604607582693,-0.061145245401952,0.06114781395541865,,0.0,0.002580249447861117,0,0
1790035695.1603234,0.0,0.0,0.0,0.0,0,-0.0005788040973735,-0.0638534818879854,0.06385610513805563,,0.0,0.002708298606574248,0,0
1790035695.2572217,0.0,0.0,0.0,0.0,0,-0.0005969267459345,-0.0665152545658959,0.06651793300686624,,0.0,0.0026618343711173487,0,0
1790035695.356895,0.0,0.0,0.0,0.0,0,-0.000615500637407,-0.0692162350966967,0.06921897169126276,,0.0,0.002701044393787224,0,0
1790035695.4581704,0.0,0.0,0.0,0.0,0,-0.0006353174145267,-0.0720608136957644,0.07206361424958416,,0.0,0.0028446476250898706,0,0
1790035695.558125,0.0,0.0,0.0,0.0,0,-0.0006558696247969,-0.0749434607613494,0.07494633063634702,,0.0,0.002882720329493097,0,0
1790035695.6581662,0.0,0.0,0.0,0.0,0,-0.0006774676681044,-0.0778844965913619,0.07788744296567444,,0.0,0.002941115133566181,0,0
1790035695.7582848,0.0,0.0,0.0,0.0,0,-0.0007000529926591,-0.0808644038434112,0.0808674340086467,,0.0,0.0029799928402097315,0,0
1790035695.858092,0.0,0.0,0.0,0.0,0,-0.0007233679856919,-0.083863784269682,0.0838669039208822,,0.0,0.002999471041766611,0,0
1790035695.9579918,0.0,0.0,0.0,0.0,0,-0.0007478796521801,-0.0869515794157177,0.08695479565189033,,0.0,0.0030878924342787055,0,0
1790035696.0582287,0.0,0.0,0.0,0.0,0,-0.0007739617684701,-0.0901546307664357,0.09015795286857066,,0.0,0.003203157540947155,0,0
1790035696.15905,0.0,0.0,0.0,0.0,0,-0.0008007230501484,-0.0933748512221328,0.09337828440359393,,0.0,0.0032203316520953273,0,0
1790035696.2568955,0.0,0.0,0.0,0.0,0,-0.0008284256033436,-0.0966485551225041,0.09665210549309305,,0.0,0.003273821109767583,0,0
1790035696.356634,0.0,0.0,0.0,0.0,0,-0.0008563256490393,-0.0998848233197927,0.09988849394821911,,0.0,0.0032363884589664826,0,0
1790035696.457997,0.0,0.0,0.0,0.0,0,-0.0008863249772728,-0.1033076206353348,0.10331142266612918,,0.0,0.0034229287785428214,0,0
1790035696.5575244,0.0,0.0,0.0,0.0,0,-0.0009170909746536,-0.1067520453664441,0.1067559845899757,,0.0,0.0034445621310802634,0,0
1790035696.6598806,0.0,0.0,0.0,0.0,0,-0.0009495823291461,-0.1103074538882013,0.11031154105485737,,0.0,0.0035555569809384993,0,0
1790035696.7594595,0.0,0.0,0.0,0.0,0,-0.000982990253006,-0.1138966571056348,0.113900898897577,,0.0,0.003589358692776695,0,0
1790035696.859507,0.0,0.0,0.0,0.0,0,-0.0010170366598928,-0.1174870074623535,0.1174914094137383,,0.0,0.0035905117799294177,0,0
1790035696.9594371,0.0,0.0,0.0,0.0,0,-0.0010525744181119,-0.1211548444286235,0.12115941664365022,,0.0,0.0036680091253152537,0,0
1790035697.0572708,0.0,0.0,0.0,0.0,0,-0.0010898658484735,-0.1248955643010115,0.12490031941366589,,0.0,0.003740905747871349,0,0
1790035697.1587915,0.0,0.0,0.0,0.0,0,-0.0011280262007491,-0.1285947850400843,0.1285997324360166,,0.0,0.003699417560761701,0,0
1790035697.2592356,0.0,0.0,0.0,0.0,0,-0.0011691500842717,-0.1324618371951177,0.13246699673890633,,0.0,0.0038672708133184234,0,0
1790035697.3600116,0.0,0.0,0.0,0.0,0,-0.0012121581332233,-0.1363999377601693,0.1364053237535764,,0.0,0.003938335403788543,0,0
1790035697.4599812,0.0,0.0,0.0,0.0,0,-0.0012558298496824,-0.1403216892161609,0.14032730872174595,,0.0,0.003921994607516789,0,0
1790035697.5599933,0.0,0.0,0.0,0.0,0,-0.0013015110607704,-0.1443473736633107,0.14435324109467287,,0.0,0.0040259436211986886,0,0
1790035697.6577034,0.0,0.0,0.0,0.0,0,-0.0013475866308635,-0.148326630109341,0.14833275157334924,,0.0,0.003979523190211732,0,0
1790035697.7598412,0.0,0.0,0.0,0.0,0,-0.0013975009735021,-0.1525405443740098,0.1525469458458287,,0.0,0.004214209875122528,0,0
1790035697.8605585,0.0,0.0,0.0,0.0,0,-0.0014478188601276,-0.1566879556615544,0.15669464454425042,,0.0,0.004147716513669534,0,0
1790035697.9606512,0.0,0.0,0.0,0.0,0,-0.0015002191895113,-0.1609274871225546,0.16093447974003755,,0.0,0.004239855280941794,0,0
1790035698.0563576,0.0,0.0,0.0,0.0,0,-0.0015537705988567,-0.1651792490210674,0.1651865566873941,,0.0,0.0042520991280881396,0,0
1790035698.158528,0.0,0.0,0.0,0.0,0,-0.0016086358870012,-0.1694531021489286,0.16946073745063245,,0.0,0.004274205277987041,0,0
1790035698.2586071,0.0,0.0,0.0,0.0,0,-0.0016665206196013,-0.1738874077262201,0.1738953934315693,,0.0,0.004434683370328328,0,0
1790035698.3573225,0.0,0.0,0.0,0.0,0,-0.0017263027382164,-0.1784048161846688,0.17841316812116037,,0.0,0.004517804011040091,0,0
1790035698.4581532,0.0,0.0,0.0,0.0,0,-0.001785258646608,-0.1828261054392052,0.182834821569915,,0.0,0.004421682312357277,0,0
1790035698.5584424,0.0,0.0,0.0,0.0,0,-0.0018464404371748,-0.1873905007759014,0.18739959744708934,,0.0,0.0045648053628989434,0,0
1790035698.658255,0.0,0.0,0.0,0.0,0,-0.0019085020623488,-0.1920058954420124,0.19201538028140086,,0.0,0.004615811907918835,0,0
1790035698.7583122,0.0,0.0,0.0,0.0,0,-0.0019721912005583,-0.1967289720515969,0.19673885732770116,,0.0,0.0047235060036301384,0,0
1790035698.8592584,0.0,0.0,0.0,0.0,0,-0.0020362374710771,-0.2014763743415512,0.20148666377915805,,0.0,0.004747834288118178,0,0
1790035698.958678,0.0,0.0,0.0,0.0,0,-0.0021000279098315,-0.2062146734834989,0.2062253662310438,,0.0,0.004738728519197827,0,0
1790035699.059999,0.0,0.0,0.0,0.0,0,-0.0021655362943097,-0.2111008261264843,0.21111193319830626,,0.0,0.004886591756939603,0,0
1790035699.1560228,0.0,0.0,0.0,0.0,0,-0.0022308442792345,-0.2160020787766153,0.2160135984192137,,0.0,0.004901687737230041,0,0
1790035699.2591767,0.0,0.0,0.0,0.0,0,-0.0022954455391594,-0.2208898946712444,0.22090182126477972,,0.0,0.004888242786786739,0,0
1790035699.3607569,0.0,0.0,0.0,0.0,0,-0.0023633006392181,-0.2260620332603907,0.2260743861469789,,0.0,0.005172583677422757,0,0
1790035699.4610355,0.0,0.0,0.0,0.0,0,-0.0024283736788419,-0.2310574149764014,0.231070175518826,,0.0,0.004995805539564142,0,0
1790035699.5610082,0.0,0.0,0.0,0.0,0,-0.0024950594681426,-0.2362172743582708,0.2362304511001919,,0.0,0.005160290285939393,0,0
